Wavenumber,Intensity
600.1014,0.009159
601.9651,0.015535
603.8287,0.010508
605.6924,0.006454
607.5561,0.006151
609.4197,0.002971
611.2834,-0.010367
613.1471,-0.013946
615.0107,-0.003742
616.8744,-0.001289
618.7381,-0.002788
620.6017,-0.000009
622.4654,-0.002553
624.3291,-0.007649
626.1928,-0.004134
628.0564,0.000745
629.9201,0.000185
631.7838,0.000251
633.6474,0.002451
635.5111,0.003999
637.3748,0.000498
639.2384,-0.001593
641.1021,-0.000500
642.9658,0.000198
644.8294,-0.000187
646.6931,0.000829
648.5568,0.001737
650.4205,0.000694
652.2841,0.000107
654.1478,0.001210
656.0115,0.002216
657.8751,0.002412
659.7388,0.002635
661.6025,0.002401
663.4661,0.001797
665.3298,0.001198
667.1935,0.003453
669.0571,0.004968
670.9208,0.002717
672.7845,0.001416
674.6481,0.001618
676.5118,0.002200
678.3755,0.002323
680.2392,0.002838
682.1028,0.002512
683.9665,0.002338
685.8302,0.002864
687.6938,0.003007
689.5575,0.002991
691.4212,0.003252
693.2848,0.003027
695.1485,0.002278
697.0122,0.001665
698.8758,0.001967
700.7395,0.001496
702.6032,0.001265
704.4669,0.001365
706.3305,0.001708
708.1942,0.002007
710.0579,0.001753
711.9215,0.001428
713.7852,0.001101
715.6489,0.000860
717.5125,0.001559
719.3762,0.001795
721.2399,0.001702
723.1035,0.001857
724.9672,0.002085
726.8309,0.002144
728.6945,0.002358
730.5582,0.002537
732.4219,0.002471
734.2856,0.002171
736.1492,0.001642
738.0129,0.001865
739.8766,0.002348
741.7402,0.002621
743.6039,0.002447
745.4676,0.001987
747.3312,0.002044
749.1949,0.002348
751.0586,0.002421
752.9222,0.002225
754.7859,0.002444
756.6496,0.002698
758.5132,0.002532
760.3769,0.002427
762.2406,0.002519
764.1043,0.002577
765.9679,0.002397
767.8316,0.002502
769.6953,0.002747
771.5589,0.002506
773.4226,0.002228
775.2863,0.002072
777.1499,0.001953
779.0136,0.001909
780.8773,0.001826
782.7409,0.001774
784.6046,0.001617
786.4683,0.001527
788.3320,0.001704
790.1956,0.002065
792.0593,0.002193
793.9230,0.002078
795.7866,0.001821
797.6503,0.001524
799.5140,0.001439
801.3776,0.001502
803.2413,0.001427
805.1050,0.001355
806.9686,0.001264
808.8323,0.001053
810.6960,0.000683
812.5596,0.000471
814.4233,0.000452
816.2870,0.000419
818.1507,0.000520
820.0143,0.000479
821.8780,0.000360
823.7417,0.000382
825.6053,0.000444
827.4690,0.000568
829.3327,0.000653
831.1963,0.000681
833.0600,0.000855
834.9237,0.000811
836.7873,0.000588
838.6510,0.000604
840.5147,0.000828
842.3784,0.000919
844.2420,0.000888
846.1057,0.000833
847.9694,0.000867
849.8330,0.000921
851.6967,0.001063
853.5604,0.001170
855.4240,0.001089
857.2877,0.001168
859.1514,0.001348
861.0150,0.001419
862.8787,0.001445
864.7424,0.001369
866.6060,0.001280
868.4697,0.001234
870.3334,0.001264
872.1971,0.001303
874.0607,0.001358
875.9244,0.001462
877.7881,0.001559
879.6517,0.001553
881.5154,0.001381
883.3791,0.001489
885.2427,0.001610
887.1064,0.001695
888.9701,0.001750
890.8337,0.001793
892.6974,0.001788
894.5611,0.001840
896.4247,0.001935
898.2884,0.001955
900.1521,0.001912
902.0158,0.001840
903.8794,0.001851
905.7431,0.001859
907.6068,0.001750
909.4704,0.001825
911.3341,0.002023
913.1978,0.002000
915.0614,0.001965
916.9251,0.002047
918.7888,0.002122
920.6524,0.002102
922.5161,0.002054
924.3798,0.001999
926.2435,0.001963
928.1071,0.001963
929.9708,0.001910
931.8345,0.001905
933.6981,0.001948
935.5618,0.001997
937.4255,0.001956
939.2891,0.001939
941.1528,0.001913
943.0165,0.001899
944.8801,0.002012
946.7438,0.002012
948.6075,0.001924
950.4711,0.001969
952.3348,0.002114
954.1985,0.002104
956.0622,0.002034
957.9258,0.001943
959.7895,0.001883
961.6532,0.001931
963.5168,0.001860
965.3805,0.001750
967.2442,0.001820
969.1078,0.001932
970.9715,0.001995
972.8352,0.001970
974.6988,0.001945
976.5625,0.001906
978.4262,0.002018
980.2899,0.002096
982.1535,0.002056
984.0172,0.002095
985.8809,0.002023
987.7445,0.001971
989.6082,0.001996
991.4719,0.002019
993.3355,0.002051
995.1992,0.002023
997.0629,0.001969
998.9265,0.002014
1000.7902,0.002102
1002.6539,0.002045
1004.5175,0.001943
1006.3812,0.001918
1008.2449,0.001836
1010.1086,0.001795
1011.9722,0.001834
1013.8359,0.001897
1015.6996,0.001960
1017.5632,0.001888
1019.4269,0.001818
1021.2906,0.001872
1023.1542,0.001872
1025.0179,0.001734
1026.8816,0.001793
1028.7452,0.001875
1030.6089,0.001856
1032.4726,0.001854
1034.3362,0.001760
1036.1999,0.001693
1038.0636,0.001749
1039.9273,0.001759
1041.7909,0.001645
1043.6546,0.001570
1045.5183,0.001574
1047.3819,0.001503
1049.2456,0.001430
1051.1093,0.001379
1052.9729,0.001308
1054.8366,0.001286
1056.7003,0.001280
1058.5639,0.001197
1060.4276,0.001093
1062.2913,0.001033
1064.1550,0.000980
1066.0186,0.000896
1067.8823,0.000836
1069.7460,0.000751
1071.6096,0.000622
1073.4733,0.000598
1075.3370,0.000617
1077.2006,0.000555
1079.0643,0.000514
1080.9280,0.000559
1082.7916,0.000616
1084.6553,0.000592
1086.5190,0.000513
1088.3826,0.000473
1090.2463,0.000513
1092.1100,0.000515
1093.9737,0.000533
1095.8373,0.000566
1097.7010,0.000533
1099.5647,0.000528
1101.4283,0.000529
1103.2920,0.000566
1105.1557,0.000613
1107.0193,0.000537
1108.8830,0.000469
1110.7467,0.000594
1112.6103,0.000677
1114.4740,0.000672
1116.3377,0.000691
1118.2014,0.000682
1120.0650,0.000695
1121.9287,0.000756
1123.7924,0.000836
1125.6560,0.000840
1127.5197,0.000820
1129.3834,0.000839
1131.2470,0.000827
1133.1107,0.000820
1134.9744,0.000908
1136.8380,0.001008
1138.7017,0.001012
1140.5654,0.001121
1142.4290,0.001230
1144.2927,0.001186
1146.1564,0.001107
1148.0201,0.001126
1149.8837,0.001171
1151.7474,0.001193
1153.6111,0.001062
1155.4747,0.000930
1157.3384,0.000935
1159.2021,0.001047
1161.0657,0.001083
1162.9294,0.001009
1164.7931,0.001021
1166.6567,0.001083
1168.5204,0.001117
1170.3841,0.001078
1172.2477,0.000985
1174.1114,0.000932
1175.9751,0.000822
1177.8388,0.000622
1179.7024,0.000495
1181.5661,0.000452
1183.4298,0.000412
1185.2934,0.000379
1187.1571,0.000325
1189.0208,0.000212
1190.8844,0.000178
1192.7481,0.000165
1194.6118,0.000145
1196.4754,0.000165
1198.3391,0.000194
1200.2028,0.000107
1202.0665,-0.000021
1203.9301,-0.000026
1205.7938,0.000066
1207.6575,0.000126
1209.5211,0.000107
1211.3848,0.000082
1213.2485,0.000066
1215.1121,0.000019
1216.9758,0.000006
1218.8395,-0.000003
1220.7031,-0.000069
1222.5668,-0.000035
1224.4305,-0.000013
1226.2941,-0.000048
1228.1578,-0.000034
1230.0215,-0.000009
1231.8852,-0.000026
1233.7488,-0.000049
1235.6125,-0.000079
1237.4762,-0.000087
1239.3398,-0.000092
1241.2035,-0.000004
1243.0672,0.000082
1244.9308,-0.000031
1246.7945,-0.000170
1248.6582,-0.000157
1250.5218,-0.000084
1252.3855,-0.000011
1254.2492,-0.000043
1256.1129,-0.000088
1257.9765,-0.000098
1259.8402,-0.000063
1261.7039,-0.000128
1263.5675,-0.000170
1265.4312,-0.000116
1267.2949,-0.000117
1269.1585,-0.000099
1271.0222,-0.000059
1272.8859,-0.000088
1274.7495,-0.000080
1276.6132,-0.000058
1278.4769,-0.000116
1280.3405,-0.000173
1282.2042,-0.000075
1284.0679,-0.000059
1285.9316,-0.000144
1287.7952,-0.000121
1289.6589,-0.000107
1291.5226,-0.000116
1293.3862,-0.000114
1295.2499,-0.000113
1297.1136,-0.000063
1298.9772,-0.000038
1300.8409,-0.000090
1302.7046,-0.000126
1304.5682,-0.000197
1306.4319,-0.000212
1308.2956,-0.000166
1310.1592,-0.000205
1312.0229,-0.000145
1313.8866,-0.000050
1315.7503,-0.000031
1317.6139,-0.000014
1319.4776,-0.000068
1321.3413,-0.000172
1323.2049,-0.000196
1325.0686,-0.000175
1326.9323,-0.000149
1328.7959,-0.000167
1330.6596,-0.000191
1332.5233,-0.000153
1334.3869,-0.000206
1336.2506,-0.000258
1338.1143,-0.000116
1339.9780,0.000175
1341.8416,0.000134
1343.7053,-0.000033
1345.5690,-0.000090
1347.4326,-0.000088
1349.2963,-0.000136
1351.1600,-0.000136
1353.0236,-0.000115
1354.8873,-0.000098
1356.7510,-0.000067
1358.6146,-0.000122
1360.4783,-0.000207
1362.3420,-0.000037
1364.2056,0.000133
1366.0693,-0.000009
1367.9330,-0.000074
1369.7967,-0.000047
1371.6603,-0.000175
1373.5240,-0.000157
1375.3877,-0.000060
1377.2513,-0.000116
1379.1150,-0.000102
1380.9787,-0.000096
1382.8423,-0.000139
1384.7060,-0.000362
1386.5697,-0.000138
1388.4333,0.000141
1390.2970,-0.000049
1392.1607,-0.000336
1394.0244,-0.000173
1395.8880,0.000032
1397.7517,0.000050
1399.6154,0.000119
1401.4790,-0.000127
1403.3427,-0.000105
1405.2064,-0.000013
1407.0700,-0.000015
1408.9337,-0.000018
1410.7974,0.000011
1412.6610,-0.000046
1414.5247,-0.000114
1416.3884,-0.000209
1418.2520,-0.000040
1420.1157,0.000206
1421.9794,0.000077
1423.8431,0.000056
1425.7067,-0.000053
1427.5704,-0.000078
1429.4341,-0.000011
1431.2977,0.000043
1433.1614,-0.000102
1435.0251,-0.000221
1436.8887,0.000330
1438.7524,0.000323
1440.6161,0.000085
1442.4797,-0.000030
1444.3434,-0.000099
1446.2071,-0.000251
1448.0707,-0.000164
1449.9344,-0.000102
1451.7981,0.000022
1453.6618,-0.000201
1455.5254,-0.000483
1457.3891,0.000185
1459.2528,0.000666
1461.1164,0.000220
1462.9801,-0.000297
1464.8438,-0.000069
1466.7074,0.000075
1468.5711,-0.000170
1470.4348,-0.000419
1472.2984,0.000112
1474.1621,0.000183
1476.0258,0.000247
1477.8895,0.000258
1479.7531,0.000061
1481.6168,-0.000019
1483.4805,-0.000115
1485.3441,-0.000182
1487.2078,-0.000166
1489.0715,-0.000075
1490.9351,0.000282
1492.7988,0.000120
1494.6625,-0.000147
1496.5261,-0.000130
1498.3898,0.000062
1500.2535,0.000179
1502.1171,-0.000036
1503.9808,-0.000572
1505.8445,-0.000413
1507.7082,0.000890
1509.5718,0.000865
1511.4355,0.000398
1513.2992,-0.000032
1515.1628,-0.000175
1517.0265,0.000099
1518.8902,-0.000126
1520.7538,0.000268
1522.6175,0.000616
1524.4812,0.000216
1526.3448,0.000134
1528.2085,0.000294
1530.0722,-0.000008
1531.9359,-0.000501
1533.7995,-0.000027
1535.6632,-0.000011
1537.5269,-0.000575
1539.3905,-0.000684
1541.2542,0.000222
1543.1179,0.000528
1544.9815,0.000453
1546.8452,-0.000019
1548.7089,-0.000101
1550.5725,0.000028
1552.4362,-0.000195
