Wavenumber,Intensity
650.4205,0.069278
652.2841,0.066993
654.1478,0.065586
656.0115,0.063902
657.8751,0.063466
659.7388,0.064052
661.6025,0.064438
663.4661,0.065602
665.3298,0.065106
667.1935,0.065698
669.0571,0.066656
670.9208,0.064236
672.7845,0.061711
674.6481,0.061983
676.5118,0.063831
678.3755,0.063445
680.2392,0.061554
682.1028,0.060545
683.9665,0.061091
685.8302,0.061283
687.6938,0.060819
689.5575,0.061332
691.4212,0.062121
693.2848,0.061769
695.1485,0.061353
697.0122,0.061194
698.8758,0.060578
700.7395,0.060000
702.6032,0.060063
704.4669,0.060341
706.3305,0.060141
708.1942,0.059740
710.0579,0.060232
711.9215,0.060674
713.7852,0.060486
715.6489,0.059967
717.5125,0.059462
719.3762,0.059041
721.2399,0.058715
723.1035,0.058967
724.9672,0.058814
726.8309,0.058215
728.6945,0.058063
730.5582,0.057874
732.4219,0.057771
734.2856,0.058020
736.1492,0.057613
738.0129,0.056999
739.8766,0.057101
741.7402,0.056922
743.6039,0.056675
745.4676,0.056550
747.3312,0.056120
749.1949,0.056044
751.0586,0.056090
752.9222,0.056206
754.7859,0.056159
756.6496,0.055612
758.5132,0.055513
760.3769,0.055617
762.2406,0.055559
764.1043,0.055503
765.9679,0.055575
767.8316,0.055197
769.6953,0.054607
771.5589,0.054546
773.4226,0.054219
775.2863,0.053904
777.1499,0.053873
779.0136,0.053478
780.8773,0.053279
782.7409,0.053504
784.6046,0.053353
786.4683,0.052811
788.3320,0.052420
790.1956,0.052286
792.0593,0.052120
793.9230,0.051853
795.7866,0.051347
797.6503,0.050788
799.5140,0.050627
801.3776,0.050464
803.2413,0.049998
805.1050,0.049759
806.9686,0.049716
808.8323,0.049331
810.6960,0.049049
812.5596,0.049161
814.4233,0.049062
816.2870,0.048839
818.1507,0.049011
820.0143,0.049568
821.8780,0.049837
823.7417,0.049908
825.6053,0.050065
827.4690,0.050125
829.3327,0.050398
831.1963,0.050845
833.0600,0.051222
834.9237,0.051541
836.7873,0.051970
838.6510,0.052590
840.5147,0.053105
842.3784,0.053585
844.2420,0.054135
846.1057,0.054710
847.9694,0.055353
849.8330,0.056056
851.6967,0.056832
853.5604,0.057555
855.4240,0.058261
857.2877,0.058924
859.1514,0.059540
861.0150,0.060515
862.8787,0.061704
864.7424,0.062581
866.6060,0.063425
868.4697,0.064669
870.3334,0.066255
872.1971,0.067801
874.0607,0.068780
875.9244,0.069080
877.7881,0.068771
879.6517,0.067972
881.5154,0.067201
883.3791,0.066650
885.2427,0.066092
887.1064,0.065885
888.9701,0.066273
890.8337,0.066761
892.6974,0.067098
894.5611,0.067399
896.4247,0.067918
898.2884,0.068613
900.1521,0.069288
902.0158,0.069906
903.8794,0.070454
905.7431,0.070987
907.6068,0.071622
909.4704,0.072353
911.3341,0.073098
913.1978,0.073698
915.0614,0.074153
