Wavenumber,Intensity
600.1014,0.012455
601.9651,0.011063
603.8287,0.002232
605.6924,-0.006237
607.5561,-0.009525
609.4197,-0.007115
611.2834,-0.000826
613.1471,0.005324
615.0107,0.005433
616.8744,0.001693
618.7381,-0.002423
620.6017,-0.000705
622.4654,0.000001
624.3291,0.002072
626.1928,0.004868
628.0564,-0.000427
629.9201,-0.000682
631.7838,-0.000434
633.6474,-0.001186
635.5111,0.000404
637.3748,0.000700
639.2384,0.001420
641.1021,0.001998
642.9658,0.001374
644.8294,0.003341
646.6931,0.004885
648.5568,0.003504
650.4205,0.002091
652.2841,0.004636
654.1478,0.004745
656.0115,0.001946
657.8751,0.001479
659.7388,0.002633
661.6025,0.001786
663.4661,0.000956
665.3298,0.001714
667.1935,0.005146
669.0571,0.004766
670.9208,0.001532
672.7845,0.001441
674.6481,0.002761
676.5118,0.003337
678.3755,0.002430
680.2392,0.001844
682.1028,0.002422
683.9665,0.003544
685.8302,0.003677
687.6938,0.003932
689.5575,0.004957
691.4212,0.005265
693.2848,0.004697
695.1485,0.004472
697.0122,0.004265
698.8758,0.003749
700.7395,0.002860
702.6032,0.002104
704.4669,0.002596
706.3305,0.002717
708.1942,0.002276
710.0579,0.002095
711.9215,0.001765
713.7852,0.001916
715.6489,0.002326
717.5125,0.002493
719.3762,0.002053
721.2399,0.001665
723.1035,0.001854
724.9672,0.001538
726.8309,0.001562
728.6945,0.002138
730.5582,0.002121
732.4219,0.001895
734.2856,0.002209
736.1492,0.002579
738.0129,0.002578
739.8766,0.002878
741.7402,0.002714
743.6039,0.002572
745.4676,0.002610
747.3312,0.002684
749.1949,0.002916
751.0586,0.003029
752.9222,0.002936
754.7859,0.002669
756.6496,0.002856
758.5132,0.003468
760.3769,0.003525
762.2406,0.003819
764.1043,0.004315
765.9679,0.004460
767.8316,0.004713
769.6953,0.005465
771.5589,0.006545
773.4226,0.007754
775.2863,0.009110
777.1499,0.010406
779.0136,0.010950
780.8773,0.010406
782.7409,0.009374
784.6046,0.008227
786.4683,0.007376
788.3320,0.007300
790.1956,0.007867
792.0593,0.008810
793.9230,0.009608
795.7866,0.010592
797.6503,0.011419
799.5140,0.011323
801.3776,0.010217
803.2413,0.008830
805.1050,0.007160
806.9686,0.005551
808.8323,0.004326
810.6960,0.003451
812.5596,0.002874
814.4233,0.002504
816.2870,0.002307
818.1507,0.002132
820.0143,0.002009
821.8780,0.001832
823.7417,0.001474
825.6053,0.001421
827.4690,0.001511
829.3327,0.001623
831.1963,0.001903
833.0600,0.001872
834.9237,0.001572
836.7873,0.001536
838.6510,0.001616
840.5147,0.001686
842.3784,0.001446
844.2420,0.001236
846.1057,0.001430
847.9694,0.001745
849.8330,0.001831
851.6967,0.001714
853.5604,0.001710
855.4240,0.001741
857.2877,0.001772
859.1514,0.001735
861.0150,0.001849
862.8787,0.001973
864.7424,0.001831
866.6060,0.001681
868.4697,0.001646
870.3334,0.001948
872.1971,0.002070
874.0607,0.002001
875.9244,0.002015
877.7881,0.002061
879.6517,0.002169
881.5154,0.002258
883.3791,0.002239
885.2427,0.002240
887.1064,0.002236
888.9701,0.002155
890.8337,0.002197
892.6974,0.002301
894.5611,0.002306
896.4247,0.002370
898.2884,0.002578
900.1521,0.002632
902.0158,0.002496
903.8794,0.002526
905.7431,0.002787
907.6068,0.002847
909.4704,0.002810
911.3341,0.002834
913.1978,0.002891
915.0614,0.002980
916.9251,0.003000
918.7888,0.002918
920.6524,0.002902
922.5161,0.002991
924.3798,0.003014
926.2435,0.002980
928.1071,0.003107
929.9708,0.003319
931.8345,0.003464
933.6981,0.003587
935.5618,0.003616
937.4255,0.003665
939.2891,0.003762
941.1528,0.003816
943.0165,0.003896
944.8801,0.004043
946.7438,0.004233
948.6075,0.004317
950.4711,0.004250
952.3348,0.004191
954.1985,0.004226
956.0622,0.004305
957.9258,0.004318
959.7895,0.004308
961.6532,0.004227
963.5168,0.004317
965.3805,0.004518
967.2442,0.004634
969.1078,0.004749
970.9715,0.004830
972.8352,0.004868
974.6988,0.004922
976.5625,0.005043
978.4262,0.005197
980.2899,0.005345
982.1535,0.005546
984.0172,0.005762
985.8809,0.005818
987.7445,0.005883
989.6082,0.006121
991.4719,0.006383
993.3355,0.006541
995.1992,0.006793
997.0629,0.007067
998.9265,0.007262
1000.7902,0.007443
1002.6539,0.007634
1004.5175,0.007738
1006.3812,0.007973
1008.2449,0.008258
1010.1086,0.008385
1011.9722,0.008492
1013.8359,0.008752
1015.6996,0.009043
1017.5632,0.009279
1019.4269,0.009609
1021.2906,0.009936
1023.1542,0.010251
1025.0179,0.010649
1026.8816,0.011091
1028.7452,0.011426
1030.6089,0.011751
1032.4726,0.012272
1034.3362,0.012791
1036.1999,0.013243
1038.0636,0.013773
1039.9273,0.014313
1041.7909,0.014830
1043.6546,0.015404
1045.5183,0.015981
1047.3819,0.016557
1049.2456,0.017297
1051.1093,0.018084
1052.9729,0.018902
1054.8366,0.019666
1056.7003,0.020346
1058.5639,0.021019
1060.4276,0.021749
1062.2913,0.022378
1064.1550,0.022916
1066.0186,0.023530
1067.8823,0.024061
1069.7460,0.024541
1071.6096,0.025088
1073.4733,0.025735
1075.3370,0.026398
1077.2006,0.026936
1079.0643,0.027346
1080.9280,0.027489
1082.7916,0.027420
1084.6553,0.027319
1086.5190,0.027155
1088.3826,0.026805
1090.2463,0.026313
1092.1100,0.025872
1093.9737,0.025400
1095.8373,0.024746
1097.7010,0.024007
1099.5647,0.023371
1101.4283,0.022724
1103.2920,0.022032
1105.1557,0.021310
1107.0193,0.020610
1108.8830,0.019970
1110.7467,0.019329
1112.6103,0.018756
1114.4740,0.018163
1116.3377,0.017578
1118.2014,0.017141
1120.0650,0.016699
1121.9287,0.016097
1123.7924,0.015440
1125.6560,0.014872
1127.5197,0.014352
1129.3834,0.013859
1131.2470,0.013384
1133.1107,0.012922
1134.9744,0.012496
1136.8380,0.012164
1138.7017,0.011860
1140.5654,0.011466
1142.4290,0.011177
1144.2927,0.010917
1146.1564,0.010549
1148.0201,0.010202
1149.8837,0.009924
1151.7474,0.009605
1153.6111,0.009314
1155.4747,0.009307
1157.3384,0.009445
1159.2021,0.009569
1161.0657,0.009842
1162.9294,0.009975
1164.7931,0.009780
1166.6567,0.009478
1168.5204,0.009191
1170.3841,0.008862
1172.2477,0.008544
1174.1114,0.008343
1175.9751,0.008203
1177.8388,0.008049
1179.7024,0.007944
1181.5661,0.007850
1183.4298,0.007781
