Wavenumber,Intensity
600.1014,0.013937
601.9651,0.016547
603.8287,0.008532
605.6924,-0.006484
607.5561,-0.005654
609.4197,0.006861
611.2834,0.009387
613.1471,0.003633
615.0107,0.004147
616.8744,0.008532
618.7381,0.008813
620.6017,0.007627
622.4654,0.005777
624.3291,0.005515
626.1928,0.006444
628.0564,0.004314
629.9201,0.002863
631.7838,0.003413
633.6474,0.002624
635.5111,0.003869
637.3748,0.005483
639.2384,0.003983
641.1021,0.003509
642.9658,0.003214
644.8294,0.003654
646.6931,0.005332
648.5568,0.005638
650.4205,0.002765
652.2841,0.001736
654.1478,0.002731
656.0115,0.004122
657.8751,0.003642
659.7388,0.003631
661.6025,0.003987
663.4661,0.003310
665.3298,0.002698
667.1935,0.009274
669.0571,0.012233
670.9208,0.006295
672.7845,0.005016
674.6481,0.004878
676.5118,0.004577
678.3755,0.003616
680.2392,0.004113
682.1028,0.005392
683.9665,0.006441
685.8302,0.006427
687.6938,0.006133
689.5575,0.006179
691.4212,0.006859
693.2848,0.007647
695.1485,0.008643
697.0122,0.008128
698.8758,0.006659
700.7395,0.005373
702.6032,0.004587
704.4669,0.003968
706.3305,0.003542
708.1942,0.003582
710.0579,0.003752
711.9215,0.003498
713.7852,0.003249
715.6489,0.003040
717.5125,0.003188
719.3762,0.003456
721.2399,0.003543
723.1035,0.003134
724.9672,0.002817
726.8309,0.002926
728.6945,0.003170
730.5582,0.002846
732.4219,0.003125
734.2856,0.003767
736.1492,0.004032
738.0129,0.003603
739.8766,0.003580
741.7402,0.003548
743.6039,0.003541
745.4676,0.003872
747.3312,0.004430
749.1949,0.004437
751.0586,0.004642
752.9222,0.004837
754.7859,0.004666
756.6496,0.004718
758.5132,0.005024
760.3769,0.005593
762.2406,0.005857
764.1043,0.005847
765.9679,0.006428
767.8316,0.007424
769.6953,0.008624
771.5589,0.009950
773.4226,0.012297
775.2863,0.015376
777.1499,0.018108
779.0136,0.019475
780.8773,0.019184
782.7409,0.017683
784.6046,0.015758
786.4683,0.013864
788.3320,0.012925
790.1956,0.013686
792.0593,0.015425
793.9230,0.017459
795.7866,0.019914
797.6503,0.021489
799.5140,0.021418
801.3776,0.019804
803.2413,0.017387
805.1050,0.014192
806.9686,0.010756
808.8323,0.007875
810.6960,0.005902
812.5596,0.004686
814.4233,0.003952
816.2870,0.003301
818.1507,0.002802
820.0143,0.002704
821.8780,0.002718
823.7417,0.002433
825.6053,0.002352
827.4690,0.002422
829.3327,0.002363
831.1963,0.002472
833.0600,0.002663
834.9237,0.002507
836.7873,0.002295
838.6510,0.002282
840.5147,0.002191
842.3784,0.001916
844.2420,0.001894
846.1057,0.002059
847.9694,0.002144
849.8330,0.002166
851.6967,0.002246
853.5604,0.002321
855.4240,0.002316
857.2877,0.002218
859.1514,0.002353
861.0150,0.002572
862.8787,0.002551
864.7424,0.002465
866.6060,0.002307
868.4697,0.002062
870.3334,0.002184
872.1971,0.002473
874.0607,0.002666
875.9244,0.002707
877.7881,0.002661
879.6517,0.002733
881.5154,0.002915
883.3791,0.002948
885.2427,0.002941
887.1064,0.002866
888.9701,0.002853
890.8337,0.002965
892.6974,0.003141
894.5611,0.003195
896.4247,0.003173
898.2884,0.003055
900.1521,0.003135
902.0158,0.003213
903.8794,0.003169
905.7431,0.003187
907.6068,0.003382
909.4704,0.003645
911.3341,0.003780
913.1978,0.003858
915.0614,0.004009
916.9251,0.004036
918.7888,0.004031
