Wavenumber,Intensity
650.4205,0.098336
652.2841,0.100990
654.1478,0.102188
656.0115,0.100531
657.8751,0.098304
659.7388,0.097973
661.6025,0.098586
663.4661,0.098346
665.3298,0.099255
667.1935,0.099765
669.0571,0.099350
670.9208,0.098497
672.7845,0.097914
674.6481,0.098488
676.5118,0.097911
678.3755,0.095845
680.2392,0.094114
682.1028,0.093679
683.9665,0.092716
685.8302,0.090633
687.6938,0.088426
689.5575,0.086125
691.4212,0.083993
693.2848,0.082741
695.1485,0.082896
697.0122,0.082453
698.8758,0.080935
700.7395,0.080484
702.6032,0.080548
704.4669,0.081092
706.3305,0.082000
708.1942,0.083067
710.0579,0.084603
711.9215,0.085842
713.7852,0.085606
715.6489,0.084160
717.5125,0.083061
719.3762,0.082405
721.2399,0.082377
723.1035,0.083197
724.9672,0.083651
726.8309,0.083127
728.6945,0.082563
730.5582,0.082283
732.4219,0.081569
734.2856,0.080584
736.1492,0.079925
738.0129,0.079720
739.8766,0.079711
741.7402,0.079880
743.6039,0.079909
745.4676,0.079502
747.3312,0.079000
749.1949,0.078652
751.0586,0.078553
752.9222,0.078335
754.7859,0.078087
756.6496,0.078310
758.5132,0.078521
760.3769,0.078470
762.2406,0.078228
764.1043,0.077523
765.9679,0.076441
767.8316,0.075733
769.6953,0.075218
771.5589,0.074573
773.4226,0.074146
775.2863,0.073541
777.1499,0.072661
779.0136,0.072282
780.8773,0.071954
782.7409,0.071894
784.6046,0.072284
786.4683,0.072118
788.3320,0.071879
790.1956,0.071839
792.0593,0.071437
793.9230,0.071097
795.7866,0.071110
797.6503,0.071270
799.5140,0.071320
801.3776,0.071393
803.2413,0.071944
805.1050,0.072352
806.9686,0.072337
808.8323,0.072654
810.6960,0.073140
812.5596,0.073478
814.4233,0.074073
816.2870,0.074665
818.1507,0.074719
820.0143,0.074671
821.8780,0.074656
823.7417,0.074317
825.6053,0.073975
827.4690,0.074254
829.3327,0.074825
831.1963,0.075378
833.0600,0.076217
834.9237,0.077360
836.7873,0.078605
838.6510,0.079799
840.5147,0.081183
842.3784,0.082921
844.2420,0.084808
846.1057,0.086955
847.9694,0.088918
849.8330,0.090432
851.6967,0.092239
853.5604,0.094645
855.4240,0.097242
857.2877,0.099888
859.1514,0.102634
861.0150,0.105717
862.8787,0.108928
864.7424,0.112233
866.6060,0.115837
868.4697,0.119597
870.3334,0.123251
872.1971,0.125692
874.0607,0.126348
875.9244,0.125927
877.7881,0.125049
879.6517,0.123998
881.5154,0.123250
883.3791,0.122855
885.2427,0.122185
887.1064,0.122074
888.9701,0.123675
890.8337,0.126161
892.6974,0.128682
894.5611,0.131255
896.4247,0.133929
898.2884,0.136634
900.1521,0.139354
902.0158,0.142036
903.8794,0.144583
905.7431,0.146996
907.6068,0.149390
909.4704,0.151773
911.3341,0.154083
913.1978,0.156158
915.0614,0.158174
916.9251,0.160292
918.7888,0.162223
920.6524,0.164215
922.5161,0.166331
924.3798,0.168218
926.2435,0.170174
928.1071,0.172382
929.9708,0.174402
931.8345,0.176395
933.6981,0.178697
935.5618,0.180938
937.4255,0.183023
939.2891,0.185225
941.1528,0.187434
943.0165,0.189420
944.8801,0.191111
946.7438,0.192609
948.6075,0.194065
950.4711,0.195142
952.3348,0.195817
954.1985,0.196144
956.0622,0.196181
957.9258,0.196085
959.7895,0.195689
961.6532,0.195123
963.5168,0.194633
965.3805,0.194054
967.2442,0.193500
969.1078,0.193284
970.9715,0.193266
972.8352,0.193374
974.6988,0.193647
976.5625,0.193794
978.4262,0.193910
980.2899,0.194192
982.1535,0.194311
984.0172,0.194168
985.8809,0.193875
987.7445,0.193200
989.6082,0.192127
991.4719,0.190729
993.3355,0.188881
995.1992,0.186698
997.0629,0.184451
998.9265,0.182012
1000.7902,0.179324
1002.6539,0.176659
1004.5175,0.173885
1006.3812,0.170814
1008.2449,0.167722
1010.1086,0.164530
1011.9722,0.161315
1013.8359,0.158096
1015.6996,0.154570
1017.5632,0.150919
1019.4269,0.147259
1021.2906,0.143471
1023.1542,0.139712
1025.0179,0.136186
1026.8816,0.132766
1028.7452,0.129397
1030.6089,0.126271
1032.4726,0.123167
1034.3362,0.120062
1036.1999,0.117194
1038.0636,0.114327
1039.9273,0.111495
1041.7909,0.108928
1043.6546,0.106426
1045.5183,0.103962
1047.3819,0.101686
1049.2456,0.099491
1051.1093,0.097398
1052.9729,0.095441
1054.8366,0.093560
1056.7003,0.091758
1058.5639,0.089998
1060.4276,0.088408
1062.2913,0.086974
1064.1550,0.085442
1066.0186,0.083884
1067.8823,0.082556
1069.7460,0.081263
1071.6096,0.079833
1073.4733,0.078415
1075.3370,0.077083
1077.2006,0.075683
1079.0643,0.074184
1080.9280,0.072826
1082.7916,0.071425
1084.6553,0.069755
1086.5190,0.068127
1088.3826,0.066635
1090.2463,0.065032
1092.1100,0.063413
1093.9737,0.061900
1095.8373,0.060395
