Wavenumber,Intensity
600.1014,0.088487
601.9651,0.089040
603.8287,0.097884
605.6924,0.085383
607.5561,0.067563
609.4197,0.060360
611.2834,0.063527
613.1471,0.077289
615.0107,0.084557
616.8744,0.077670
618.7381,0.072593
620.6017,0.074035
622.4654,0.074609
624.3291,0.071202
626.1928,0.070199
628.0564,0.071587
629.9201,0.073552
631.7838,0.073055
633.6474,0.071757
635.5111,0.071881
637.3748,0.071728
639.2384,0.070065
641.1021,0.070075
642.9658,0.070533
644.8294,0.070075
646.6931,0.070389
648.5568,0.068560
650.4205,0.066641
652.2841,0.066365
654.1478,0.066171
656.0115,0.066291
657.8751,0.067205
659.7388,0.067751
661.6025,0.067755
663.4661,0.067309
665.3298,0.067550
667.1935,0.070195
669.0571,0.070007
670.9208,0.068496
672.7845,0.068184
674.6481,0.067412
676.5118,0.066505
678.3755,0.065403
680.2392,0.064689
682.1028,0.064246
683.9665,0.064102
685.8302,0.064070
687.6938,0.063549
689.5575,0.063573
691.4212,0.064504
693.2848,0.065203
695.1485,0.065286
697.0122,0.063949
698.8758,0.062503
700.7395,0.062474
702.6032,0.062507
704.4669,0.062961
706.3305,0.063766
708.1942,0.066085
710.0579,0.070152
711.9215,0.072991
713.7852,0.071338
715.6489,0.066519
717.5125,0.062158
719.3762,0.059450
721.2399,0.058046
723.1035,0.056783
724.9672,0.055871
726.8309,0.055209
728.6945,0.055215
730.5582,0.055267
732.4219,0.054636
734.2856,0.054618
736.1492,0.054862
738.0129,0.054727
739.8766,0.054731
741.7402,0.055085
743.6039,0.055508
745.4676,0.055260
747.3312,0.054577
749.1949,0.054453
751.0586,0.054927
752.9222,0.054986
754.7859,0.054762
756.6496,0.054564
758.5132,0.054997
760.3769,0.055117
762.2406,0.055227
764.1043,0.055268
765.9679,0.055312
767.8316,0.055527
769.6953,0.055557
771.5589,0.055607
773.4226,0.055765
775.2863,0.055861
777.1499,0.055941
779.0136,0.055691
780.8773,0.054964
782.7409,0.054455
784.6046,0.053880
786.4683,0.053071
788.3320,0.052691
790.1956,0.052904
792.0593,0.052943
793.9230,0.052602
795.7866,0.052462
797.6503,0.052491
799.5140,0.052331
801.3776,0.051603
803.2413,0.050338
805.1050,0.049508
806.9686,0.049113
808.8323,0.048406
810.6960,0.047370
812.5596,0.046868
814.4233,0.047018
816.2870,0.047075
818.1507,0.047147
820.0143,0.047175
821.8780,0.046873
823.7417,0.047194
825.6053,0.047794
827.4690,0.048008
829.3327,0.048090
831.1963,0.048363
833.0600,0.048863
834.9237,0.049507
836.7873,0.050061
838.6510,0.050621
840.5147,0.051552
842.3784,0.052642
844.2420,0.053949
846.1057,0.055811
847.9694,0.057253
849.8330,0.057433
851.6967,0.057675
853.5604,0.058600
855.4240,0.060276
857.2877,0.062382
859.1514,0.064492
861.0150,0.066816
862.8787,0.069909
864.7424,0.073818
866.6060,0.078530
868.4697,0.084691
870.3334,0.091709
872.1971,0.096342
874.0607,0.096786
875.9244,0.093692
877.7881,0.088009
879.6517,0.081050
881.5154,0.074578
883.3791,0.068824
885.2427,0.063022
887.1064,0.058231
888.9701,0.056099
890.8337,0.055758
892.6974,0.056170
894.5611,0.056618
896.4247,0.057169
898.2884,0.057943
900.1521,0.058686
902.0158,0.059380
903.8794,0.060027
905.7431,0.060697
907.6068,0.061410
909.4704,0.061974
911.3341,0.062472
913.1978,0.063064
915.0614,0.063800
916.9251,0.064493
918.7888,0.065059
920.6524,0.065497
922.5161,0.066027
924.3798,0.066644
926.2435,0.067190
928.1071,0.067690
929.9708,0.068483
931.8345,0.069238
933.6981,0.069812
935.5618,0.070508
937.4255,0.071255
939.2891,0.072006
941.1528,0.072756
943.0165,0.073543
944.8801,0.074345
946.7438,0.075314
948.6075,0.076502
950.4711,0.077578
952.3348,0.078528
954.1985,0.079458
956.0622,0.080650
957.9258,0.082008
959.7895,0.083285
961.6532,0.084627
963.5168,0.086071
965.3805,0.087312
967.2442,0.088491
969.1078,0.089734
970.9715,0.091060
972.8352,0.092484
974.6988,0.093931
976.5625,0.095090
978.4262,0.096369
980.2899,0.097783
982.1535,0.099016
984.0172,0.100145
985.8809,0.101337
987.7445,0.102508
989.6082,0.103620
991.4719,0.104528
993.3355,0.105225
995.1992,0.105891
997.0629,0.106426
998.9265,0.106894
1000.7902,0.107336
1002.6539,0.107599
1004.5175,0.107830
1006.3812,0.108012
1008.2449,0.108126
1010.1086,0.108060
1011.9722,0.107905
1013.8359,0.107786
1015.6996,0.107644
1017.5632,0.107379
1019.4269,0.106890
1021.2906,0.106330
1023.1542,0.105827
1025.0179,0.105216
