Wavenumber,Intensity
600.1014,0.117871
601.9651,0.111295
603.8287,0.114416
605.6924,0.129950
607.5561,0.135217
609.4197,0.124402
611.2834,0.118206
613.1471,0.118885
615.0107,0.120783
616.8744,0.121397
618.7381,0.124410
620.6017,0.125331
622.4654,0.120385
624.3291,0.117697
626.1928,0.118830
628.0564,0.114417
629.9201,0.109989
631.7838,0.112617
633.6474,0.117179
635.5111,0.118357
637.3748,0.116790
639.2384,0.119340
641.1021,0.121102
642.9658,0.117263
644.8294,0.115025
646.6931,0.115429
648.5568,0.116634
650.4205,0.115722
652.2841,0.114231
654.1478,0.112124
656.0115,0.110260
657.8751,0.110227
659.7388,0.110289
661.6025,0.109558
663.4661,0.108810
665.3298,0.108467
667.1935,0.107492
669.0571,0.106309
670.9208,0.106923
672.7845,0.107250
674.6481,0.107539
676.5118,0.107000
678.3755,0.104916
680.2392,0.103721
682.1028,0.102322
683.9665,0.100018
685.8302,0.097685
687.6938,0.096029
689.5575,0.094418
691.4212,0.092460
693.2848,0.089774
695.1485,0.088074
697.0122,0.086393
698.8758,0.084807
700.7395,0.084585
702.6032,0.084711
704.4669,0.084400
706.3305,0.084901
708.1942,0.086204
710.0579,0.086688
711.9215,0.086806
713.7852,0.087498
715.6489,0.088309
717.5125,0.090162
719.3762,0.091806
721.2399,0.092050
723.1035,0.092185
724.9672,0.093179
726.8309,0.093395
728.6945,0.092116
730.5582,0.091280
732.4219,0.091260
734.2856,0.090322
736.1492,0.089790
738.0129,0.090180
739.8766,0.089870
741.7402,0.089759
743.6039,0.089548
745.4676,0.088647
747.3312,0.088357
749.1949,0.088179
751.0586,0.087904
752.9222,0.087985
754.7859,0.088279
756.6496,0.088413
758.5132,0.088415
760.3769,0.088559
762.2406,0.088190
764.1043,0.086950
765.9679,0.085554
767.8316,0.084678
769.6953,0.083952
771.5589,0.082838
773.4226,0.081837
775.2863,0.081289
777.1499,0.081030
779.0136,0.080250
780.8773,0.079428
782.7409,0.079301
784.6046,0.079585
786.4683,0.080101
788.3320,0.080655
790.1956,0.080308
792.0593,0.079727
793.9230,0.079269
795.7866,0.078865
797.6503,0.078770
799.5140,0.079119
801.3776,0.079852
803.2413,0.080134
805.1050,0.080506
806.9686,0.081061
808.8323,0.081343
810.6960,0.082065
812.5596,0.083122
814.4233,0.083913
816.2870,0.084374
818.1507,0.084594
820.0143,0.084595
821.8780,0.084385
823.7417,0.084348
825.6053,0.084427
827.4690,0.084772
829.3327,0.085439
831.1963,0.086236
833.0600,0.087190
834.9237,0.088450
836.7873,0.090020
838.6510,0.091495
840.5147,0.093338
842.3784,0.095328
844.2420,0.097347
846.1057,0.099890
847.9694,0.102588
849.8330,0.105295
851.6967,0.108243
853.5604,0.110806
855.4240,0.113336
857.2877,0.116072
859.1514,0.118583
861.0150,0.120919
862.8787,0.123414
864.7424,0.125934
866.6060,0.128349
868.4697,0.130365
870.3334,0.132084
872.1971,0.133877
874.0607,0.135648
875.9244,0.137261
877.7881,0.138997
879.6517,0.140854
881.5154,0.142886
883.3791,0.145194
885.2427,0.147569
887.1064,0.149977
888.9701,0.152759
890.8337,0.155727
892.6974,0.158685
894.5611,0.161767
896.4247,0.165115
898.2884,0.168651
900.1521,0.172016
902.0158,0.175254
903.8794,0.178528
905.7431,0.181584
907.6068,0.184630
909.4704,0.187573
911.3341,0.190314
913.1978,0.192838
915.0614,0.195403
916.9251,0.197781
918.7888,0.200026
920.6524,0.202214
922.5161,0.204448
924.3798,0.206597
926.2435,0.208868
928.1071,0.211232
929.9708,0.213583
931.8345,0.215814
933.6981,0.218412
935.5618,0.221247
937.4255,0.223938
939.2891,0.226541
941.1528,0.229229
943.0165,0.231894
944.8801,0.234367
946.7438,0.236343
948.6075,0.238011
950.4711,0.239066
952.3348,0.239540
954.1985,0.239547
956.0622,0.239246
957.9258,0.238497
959.7895,0.237404
961.6532,0.236469
963.5168,0.235564
965.3805,0.234523
967.2442,0.233549
969.1078,0.232511
970.9715,0.231753
972.8352,0.231225
974.6988,0.230840
976.5625,0.230506
978.4262,0.230312
980.2899,0.230005
982.1535,0.229364
984.0172,0.228383
985.8809,0.227173
987.7445,0.225621
989.6082,0.223799
991.4719,0.221656
993.3355,0.219257
995.1992,0.216568
997.0629,0.213466
998.9265,0.210075
1000.7902,0.206683
1002.6539,0.202995
1004.5175,0.199164
1006.3812,0.195220
1008.2449,0.191203
1010.1086,0.187105
1011.9722,0.182901
1013.8359,0.178461
1015.6996,0.173876
1017.5632,0.169197
1019.4269,0.164604
1021.2906,0.160066
1023.1542,0.155673
1025.0179,0.151360
1026.8816,0.147207
1028.7452,0.143199
1030.6089,0.139315
1032.4726,0.135477
1034.3362,0.131744
1036.1999,0.128064
1038.0636,0.124449
1039.9273,0.120984
1041.7909,0.117698
1043.6546,0.114613
1045.5183,0.111584
1047.3819,0.108793
1049.2456,0.106272
1051.1093,0.103775
1052.9729,0.101395
1054.8366,0.099279
1056.7003,0.097311
1058.5639,0.095336
1060.4276,0.093591
1062.2913,0.091920
1064.1550,0.090192
1066.0186,0.088568
1067.8823,0.087139
1069.7460,0.085731
1071.6096,0.084175
1073.4733,0.082575
1075.3370,0.081036
1077.2006,0.079364
1079.0643,0.077663
1080.9280,0.076037
1082.7916,0.074430
1084.6553,0.072775
1086.5190,0.071080
1088.3826,0.069357
1090.2463,0.067715
1092.1100,0.066074
1093.9737,0.064344
1095.8373,0.062574
1097.7010,0.060846
1099.5647,0.059127
1101.4283,0.057372
1103.2920,0.055670
1105.1557,0.054050
1107.0193,0.052437
1108.8830,0.050809
1110.7467,0.049190
1112.6103,0.047661
1114.4740,0.046246
1116.3377,0.044863
1118.2014,0.043522
1120.0650,0.042289
1121.9287,0.041139
1123.7924,0.040041
1125.6560,0.039003
1127.5197,0.038054
1129.3834,0.037200
1131.2470,0.036545
1133.1107,0.035877
1134.9744,0.035231
1136.8380,0.034751
1138.7017,0.034286
1140.5654,0.033787
1142.4290,0.033313
1144.2927,0.032873
1146.1564,0.032384
1148.0201,0.031915
1149.8837,0.031526
1151.7474,0.031163
1153.6111,0.030714
