350	0.147907801594103
351	0.147916802930211
352	0.116545599103739
353	0.103999334137917
354	0.136924072745422
355	0.136364992912035
356	0.120870930057551
357	0.102142556291299
358	0.11770887398038
359	0.129953756061745
360	9.96074087535444E-02
361	0.105167435458569
362	0.118775517573113
363	0.123790577809929
364	0.09273159254475
365	9.29953962453425E-02
366	0.103481988901107
367	0.115285574651624
368	0.108599212191757
369	9.73488806487706E-02
370	9.02044763499926E-02
371	0.097817557250609
372	9.65583867479096E-02
373	0.102871320756522
374	0.101555285094828
375	9.61617501996336E-02
376	9.17369476483723E-02
377	9.08733209777502E-02
378	9.03446134740764E-02
379	9.14135345447295E-02
380	9.10778779460616E-02
381	8.68321681166638E-02
382	8.37161730854789E-02
383	9.66341035390465E-02
384	9.60466559460633E-02
385	9.44424987961301E-02
386	9.24317790997482E-02
387	9.11488727969445E-02
388	8.75689696685207E-02
389	8.98448177718383E-02
390	0.079530213296951
391	8.28691334905118E-02
392	9.09860149345301E-02
393	9.00647073746251E-02
394	0.094235277313325
395	9.85554341131244E-02
396	9.34480803409057E-02
397	8.60248854363692E-02
398	8.28515049864881E-02
399	8.87861152347208E-02
400	8.64575596669955E-02
401	8.49746104278148E-02
402	0.084215368981264
403	8.54870602981621E-02
404	0.090545709917636
405	9.21957689342791E-02
406	8.77506608268441E-02
407	8.29033488143671E-02
408	0.084285529861458
409	8.65958551143736E-02
410	8.38138155145001E-02
411	8.15913648988688E-02
412	8.30278731681027E-02
413	8.74443889895157E-02
414	8.74093651787091E-02
415	8.45425714200016E-02
416	8.27516048434714E-02
417	0.084581414178356
418	8.35895911008434E-02
419	8.12651526349028E-02
420	8.17938143824374E-02
421	8.46773791121989E-02
422	8.50092182559644E-02
423	8.32193794674484E-02
424	8.19128291943204E-02
425	0.083110474705556
426	8.40770743789957E-02
427	0.083938321247218
428	8.39644862645894E-02
429	8.34177090816378E-02
430	8.43543491599261E-02
431	8.39524542963731E-02
432	8.39458442018131E-02
433	8.46266049729568E-02
434	8.39342326021174E-02
435	8.43204137990911E-02
436	8.43058394569184E-02
437	8.44203885049127E-02
438	0.086912042468506
439	8.75146114995258E-02
440	8.60569714292035E-02
441	0.08580821327152
442	8.70075524250783E-02
443	8.76509816025272E-02
444	8.72309406860952E-02
445	8.71412854079378E-02
446	8.82165404565854E-02
447	8.94495204681092E-02
448	8.93656012318324E-02
449	8.84447429084544E-02
450	8.87426674664535E-02
451	0.090199916848504
452	8.99351391425767E-02
453	9.04760125973029E-02
454	0.09083497325145
455	9.13497162022573E-02
456	0.091871621703566
457	9.24708705865244E-02
458	0.092411771168938
459	9.28444025590527E-02
460	9.31618467745154E-02
461	9.35110719587399E-02
462	9.36626096595992E-02
463	9.38657515384987E-02
464	9.41270606596593E-02
465	0.094875723163308
466	9.48436827889147E-02
467	9.46228419304487E-02
468	9.51062355814121E-02
469	9.56293472889577E-02
470	9.55244754522622E-02
471	9.62316566270733E-02
472	9.63962982371195E-02
473	9.64448973542703E-02
474	9.65593315991555E-02
475	9.69422542051557E-02
476	9.71829898858807E-02
477	9.70756640675171E-02
478	9.73726978107004E-02
479	9.76883378007679E-02
480	9.79723840155551E-02
481	9.76904453336419E-02
482	9.80619715076122E-02
483	9.81575278697428E-02
484	9.85786275568897E-02
485	9.92092389730929E-02
486	9.92105887576134E-02
487	9.92582040181775E-02
488	9.92753092797044E-02
489	9.97072209730345E-02
490	0.100339573642416
491	0.100405854875411
492	0.100258445553404
493	0.101060034099583
494	0.101430878986885
495	0.101053778701404
496	0.100888475602135
497	0.101669975049192
498	0.101826022793364
499	0.101653746147575
500	0.101719860503817
501	0.101987295670611
502	0.102599575856075
503	0.102947116422073
504	0.103374953341722
505	0.103240242583365
506	0.103065676047088
507	0.103872083460019
508	0.10382553753176
509	0.104080524314311
510	0.104511817231552
511	0.104807812318641
512	0.104901097911704
513	0.105007315253333
514	0.105033450357176
515	0.105366745708943
516	0.10580351667367
517	0.105911053909463
518	0.106201753383875
519	0.106439247172637
520	0.106759830236817
521	0.107006847659712
522	0.107295649903805
523	0.107517583814281
524	0.107690552510217
525	0.107805211675391
526	0.108051401240126
527	0.108217307708834
528	0.108506504013733
529	0.108805399335979
530	0.10868591170327
531	0.108715357462089
532	0.108831571589868
533	0.109266426252452
534	0.109256719176731
535	0.109062635432512
536	0.109130759229667
537	0.109410254561617
538	0.109460486049456
539	0.10943179116248
540	0.109483602278311
541	0.109772105444112
542	0.109842254502114
543	0.10979033039786
544	0.109843662521892
545	0.109838433887735
546	0.109815468268036
547	0.109793453693729
548	0.109684704159756
549	0.109813109929955
550	0.109997937766847
551	0.109971355713935
552	0.110057715317842
553	0.110186225137764
554	0.110207283802031
555	0.110318446430446
556	0.110281301369025
557	0.11016220108993
558	0.110052054719036
559	0.110222368638047
560	0.110240616785815
561	0.110155495796209
562	0.110297754519631
563	0.110272732030905
564	0.110158970146581
565	0.11005964523142
566	0.11009005432428
567	0.110161628427913
568	0.110132253566755
569	0.109964744537041
570	0.109911341327407
571	0.109823840568995
572	0.109710023011384
573	0.109665925531063
574	0.10956301895554
575	0.109505163520297
576	0.109561022719424
577	0.109445944497734
578	0.109224905930273
579	0.10915185921216
580	0.109123911616386
581	0.108975961195432
582	0.108979114514151
583	0.108835764936825
584	0.108751075563182
585	0.108715027275063
586	0.108507664838659
587	0.108229536548895
588	0.108240173034642
589	0.108139681796744
590	0.107998899351855
591	0.107791640750311
592	0.107685393410533
593	0.107580691162617
594	0.107620585993042
595	0.107379828922268
596	0.107090292129846
597	0.107069303905491
598	0.107034948315003
599	0.106881734944467
600	0.106663472306164
601	0.106494232392452
602	0.10636950557431
603	0.106245427944108
604	0.106011371009246
605	0.105884953803193
606	0.10579409765372
607	0.105671227448717
608	0.105476632680219
609	0.105452804829506
610	0.105355867015406
611	0.105173621542884
612	0.105035084409543
613	0.104848772015631
614	0.104807115654336
615	0.104781806823451
616	0.104665183188459
617	0.104602279996343
618	0.104565259104415
619	0.104436238489241
620	0.104365522271424
621	0.104308055595211
622	0.104280801360968
623	0.104394517292876
624	0.104368713221176
625	0.104304197231807
626	0.104172232452085
627	0.104273204898516
628	0.104449986377713
629	0.104438932487842
630	0.104414973620356
631	0.104467529960149
632	0.104513448092876
633	0.104603270148122
634	0.104652938786256
635	0.104759307322138
636	0.1049126738552
637	0.105045604445096
638	0.105163964462572
639	0.105288748539181
640	0.105434884664065
641	0.105584673145164
642	0.105773400793951
643	0.105854627657203
644	0.106045132687892
645	0.10626958482342
646	0.106427769816138
647	0.106492826294953
648	0.106541162157523
649	0.106736362729398
650	0.106893193788872
651	0.107011694448951
652	0.106983428760252
653	0.10704714242219
654	0.107093501270112
655	0.107203492349906
656	0.10728214158949
657	0.107277793970487
658	0.107307633389678
659	0.107342622296032
660	0.107362745048339
661	0.107424348540201
662	0.107524483880395
663	0.10771791219522
664	0.107826519689542
665	0.107908980151425
666	0.108090718439217
667	0.108391738379233
668	0.108685316452001
669	0.108846639260652
670	0.109177720923305
671	0.109713059122887
672	0.110148083739715
673	0.110617613015631
674	0.111066403468293
675	0.111679051254418
676	0.11230143698635
677	0.112794977845626
678	0.11343732487367
679	0.114068369835412
680	0.114786760999615
681	0.115499405564429
682	0.116064554581782
683	0.116783415059672
684	0.117505387560758
685	0.118166622698898
686	0.118772492165106
687	0.119422277123868
688	0.120200504718186
689	0.120883268730903
690	0.121625886739383
691	0.122353480378042
692	0.123150353117728
693	0.123971405070191
694	0.125015251663684
695	0.126349139583601
696	0.127878312350904
697	0.129060982065453
698	0.129641619763945
699	0.12974940175213
700	0.130348544131625
701	0.131140694871099
702	0.132047165707301
703	0.132921677047809
704	0.133821831655912
705	0.134741241131457
706	0.135683252705668
707	0.136639785758647
708	0.137590198946165
709	0.138621060934266
710	0.139604818162839
711	0.140537458973877
712	0.141437717837261
713	0.142326592893382
714	0.143354779886354
715	0.144332709977731
716	0.145186761396409
717	0.146062427998905
718	0.147012152083485
719	0.147873698544183
720	0.148684172744859
721	0.149463084004149
722	0.150302302030759
723	0.15113019638133
724	0.151956731079743
725	0.152724104585284
726	0.153444025208864
727	0.154187032290661
728	0.154948858259791
729	0.155651326815293
730	0.156343092743976
731	0.157036230882838
732	0.157767029164445
733	0.158377697837728
734	0.158997474254087
735	0.159632127042162
736	0.160268276460891
737	0.160839601658469
738	0.161372598395353
739	0.161929887014582
740	0.162533542507793
741	0.163080139676339
742	0.163581736877031
743	0.164006709193359
744	0.164503450194713
745	0.165006626889885
746	0.165382635762379
747	0.165806635044304
748	0.16623677496185
749	0.166660982436378
750	0.167044131625853
751	0.16737389726486
752	0.167739911424417
753	0.168108814081368
754	0.168443375192265
755	0.168742193387782
756	0.169040374376452
757	0.169375869026366
758	0.169642585684279
759	0.169905011083006
760	0.170198922845835
761	0.170471197868471
762	0.170720476783017
763	0.170898367198524
764	0.171079789730918
765	0.171326349756246
766	0.171633966866333
767	0.171879148585455
768	0.17208152568445
769	0.17231965867573
770	0.17258906704067
771	0.172823498567302
772	0.172996968757049
773	0.173187316560213
774	0.173383962117224
775	0.173542803700606
776	0.173638158436704
777	0.173812799959436
778	0.174021668218895
779	0.174251937421558
780	0.174360368117438
781	0.17446386854004
782	0.174628278320659
783	0.174839410079319
784	0.174932342358082
785	0.175052757028223
786	0.175240183476958
787	0.175408457746221
788	0.17554109366064
789	0.175631174498669
790	0.175720559381697
791	0.175862645036107
792	0.175990342237819
793	0.17606852091539
794	0.176148281061546
795	0.17626822356911
796	0.176426069602067
797	0.176488146606263
798	0.176533030097162
799	0.176651205257455
800	0.176761191017624
801	0.176878520455655
802	0.176948819509619
803	0.177032110517696
804	0.177124629802556
805	0.177206889130556
806	0.177200625366727
807	0.177244780492076
808	0.177377509264044
809	0.177514371177783
810	0.177572922602718
811	0.17764418092951
812	0.177705225216917
813	0.177806459778373
814	0.177828646780566
815	0.177860250739709
816	0.177941186118243
817	0.177994566531192
818	0.178055128517146
819	0.178098662381354
820	0.178151389876107
821	0.178227507801935
822	0.178282882694459
823	0.178319155392405
824	0.178326468852
825	0.178504666270036
826	0.17853761572529
827	0.178514902289109
828	0.178542745406969
829	0.178652497689476
830	0.178696484058124
831	0.17865974403466
832	0.178619546122254
833	0.17864146367155
834	0.178707437709797
835	0.178779166625269
836	0.178742020144163
837	0.178716632156631
838	0.178796035045666
839	0.178857116907078
840	0.178838379005166
841	0.178799218114613
842	0.178823550023105
843	0.178874282109561
844	0.178858710451908
845	0.178819265477714
846	0.178828102510011
847	0.178941201783354
848	0.178969420613554
849	0.178840535523393
850	0.178882028235463
851	0.179009718398496
852	0.179052972972091
853	0.178956464993731
854	0.178934577541315
855	0.179047705318889
856	0.179062221331712
857	0.178995628786755
858	0.178944175529988
859	0.179007889123451
860	0.179015889120663
861	0.179003502502722
862	0.178993224023348
863	0.178907538732234
864	0.178921817554756
865	0.178931919289784
866	0.178864615158543
867	0.178773996066527
868	0.178815433563345
869	0.17879893572462
870	0.178760868419717
