Wavenumber,Intensity
600.1014,0.025975
601.9651,0.005848
603.8287,-0.005707
605.6924,0.001282
607.5561,0.004122
609.4197,-0.001724
611.2834,-0.002837
613.1471,0.003555
615.0107,0.008633
616.8744,0.008966
618.7381,0.004558
620.6017,0.002269
622.4654,0.005444
624.3291,0.004752
626.1928,0.003454
628.0564,0.000443
629.9201,0.003536
631.7838,0.006990
633.6474,0.005930
635.5111,0.004043
637.3748,0.004223
639.2384,0.004350
641.1021,0.002428
642.9658,0.000675
644.8294,0.001107
646.6931,0.002908
648.5568,0.003728
650.4205,0.004576
652.2841,0.004857
654.1478,0.004426
656.0115,0.004142
657.8751,0.002172
659.7388,0.002251
661.6025,0.003437
663.4661,0.001904
665.3298,0.001305
667.1935,0.006577
669.0571,0.008429
670.9208,0.004041
672.7845,0.002541
674.6481,0.003064
676.5118,0.004344
678.3755,0.004566
680.2392,0.004439
682.1028,0.003909
683.9665,0.003763
685.8302,0.003556
687.6938,0.003752
689.5575,0.004198
691.4212,0.003707
693.2848,0.002767
695.1485,0.002726
697.0122,0.002866
698.8758,0.002369
700.7395,0.001548
702.6032,0.001517
704.4669,0.002641
706.3305,0.002658
708.1942,0.001940
710.0579,0.001846
711.9215,0.001708
713.7852,0.001742
715.6489,0.001780
717.5125,0.001766
719.3762,0.001778
721.2399,0.001643
723.1035,0.001302
724.9672,0.001164
726.8309,0.001448
728.6945,0.001923
730.5582,0.001807
732.4219,0.001104
734.2856,0.001130
736.1492,0.001560
738.0129,0.001655
739.8766,0.001787
741.7402,0.001811
743.6039,0.001772
745.4676,0.001544
747.3312,0.001436
749.1949,0.001620
751.0586,0.001722
752.9222,0.001590
754.7859,0.001253
756.6496,0.001245
758.5132,0.001793
760.3769,0.002028
762.2406,0.002040
764.1043,0.002091
765.9679,0.001918
767.8316,0.001635
769.6953,0.001812
771.5589,0.002303
773.4226,0.002494
775.2863,0.002592
777.1499,0.002515
779.0136,0.002493
780.8773,0.002340
782.7409,0.002248
784.6046,0.002151
786.4683,0.002252
788.3320,0.002399
790.1956,0.002383
792.0593,0.002387
793.9230,0.002573
795.7866,0.002399
797.6503,0.002002
799.5140,0.002029
801.3776,0.002041
803.2413,0.002090
805.1050,0.001804
806.9686,0.001450
808.8323,0.001500
810.6960,0.001649
812.5596,0.001619
814.4233,0.001361
816.2870,0.001214
818.1507,0.001197
820.0143,0.001189
821.8780,0.001247
823.7417,0.001328
825.6053,0.001332
827.4690,0.001338
829.3327,0.001476
831.1963,0.001679
833.0600,0.001627
834.9237,0.001504
836.7873,0.001423
838.6510,0.001227
840.5147,0.001144
842.3784,0.001081
844.2420,0.001157
846.1057,0.001263
847.9694,0.001294
849.8330,0.001379
851.6967,0.001264
853.5604,0.001301
855.4240,0.001540
857.2877,0.001467
859.1514,0.001371
861.0150,0.001577
862.8787,0.001538
864.7424,0.001319
866.6060,0.001290
868.4697,0.001373
870.3334,0.001605
872.1971,0.001685
874.0607,0.001532
875.9244,0.001442
877.7881,0.001460
879.6517,0.001668
881.5154,0.001884
883.3791,0.001798
885.2427,0.001729
887.1064,0.001745
888.9701,0.001759
890.8337,0.001858
892.6974,0.001981
894.5611,0.001919
896.4247,0.001926
898.2884,0.002038
900.1521,0.002083
902.0158,0.002103
903.8794,0.002007
905.7431,0.002042
907.6068,0.002168
909.4704,0.002192
911.3341,0.002249
913.1978,0.002358
915.0614,0.002383
916.9251,0.002312
918.7888,0.002252
920.6524,0.002334
922.5161,0.002447
924.3798,0.002456
926.2435,0.002452
928.1071,0.002513
929.9708,0.002596
931.8345,0.002695
933.6981,0.002821
935.5618,0.002847
937.4255,0.002912
939.2891,0.002966
941.1528,0.002849
943.0165,0.002931
944.8801,0.003146
946.7438,0.003211
948.6075,0.003095
950.4711,0.002955
952.3348,0.002863
954.1985,0.002803
956.0622,0.002767
957.9258,0.002717
959.7895,0.002666
961.6532,0.002570
963.5168,0.002647
965.3805,0.002768
967.2442,0.002752
969.1078,0.002787
970.9715,0.002816
972.8352,0.002858
974.6988,0.002946
976.5625,0.003025
978.4262,0.003057
980.2899,0.003124
982.1535,0.003203
984.0172,0.003278
985.8809,0.003264
987.7445,0.003289
989.6082,0.003436
991.4719,0.003531
993.3355,0.003534
995.1992,0.003644
997.0629,0.003766
998.9265,0.003791
1000.7902,0.003830
1002.6539,0.003979
1004.5175,0.004001
1006.3812,0.004051
1008.2449,0.004167
1010.1086,0.004153
1011.9722,0.004201
1013.8359,0.004304
1015.6996,0.004296
1017.5632,0.004263
1019.4269,0.004374
1021.2906,0.004516
1023.1542,0.004561
1025.0179,0.004532
1026.8816,0.004553
1028.7452,0.004585
1030.6089,0.004570
1032.4726,0.004632
1034.3362,0.004713
1036.1999,0.004803
1038.0636,0.004931
1039.9273,0.004935
1041.7909,0.004864
1043.6546,0.004860
1045.5183,0.004919
1047.3819,0.004878
1049.2456,0.004831
1051.1093,0.004834
1052.9729,0.004842
1054.8366,0.004762
1056.7003,0.004707
1058.5639,0.004714
1060.4276,0.004685
1062.2913,0.004602
1064.1550,0.004494
1066.0186,0.004503
1067.8823,0.004500
1069.7460,0.004474
1071.6096,0.004408
1073.4733,0.004345
1075.3370,0.004304
1077.2006,0.004226
1079.0643,0.004200
1080.9280,0.004174
1082.7916,0.004082
1084.6553,0.004007
1086.5190,0.004028
1088.3826,0.004053
1090.2463,0.003947
1092.1100,0.003846
1093.9737,0.003826
1095.8373,0.003894
1097.7010,0.003864
1099.5647,0.003852
1101.4283,0.003795
1103.2920,0.003670
1105.1557,0.003526
1107.0193,0.003418
1108.8830,0.003367
1110.7467,0.003321
1112.6103,0.003309
1114.4740,0.003254
1116.3377,0.003217
1118.2014,0.003355
1120.0650,0.003412
1121.9287,0.003288
1123.7924,0.003118
1125.6560,0.002967
1127.5197,0.002932
1129.3834,0.002962
1131.2470,0.002894
1133.1107,0.002785
1134.9744,0.002668
1136.8380,0.002592
1138.7017,0.002530
1140.5654,0.002485
1142.4290,0.002511
1144.2927,0.002476
1146.1564,0.002362
1148.0201,0.002304
1149.8837,0.002291
1151.7474,0.002206
1153.6111,0.002064
1155.4747,0.002080
1157.3384,0.002081
1159.2021,0.002017
1161.0657,0.002089
1162.9294,0.002118
1164.7931,0.002063
1166.6567,0.002006
1168.5204,0.001955
1170.3841,0.001869
1172.2477,0.001817
1174.1114,0.001810
1175.9751,0.001779
1177.8388,0.001748
1179.7024,0.001708
1181.5661,0.001612
1183.4298,0.001508
1185.2934,0.001450
1187.1571,0.001447
1189.0208,0.001421
1190.8844,0.001346
1192.7481,0.001305
1194.6118,0.001292
1196.4754,0.001250
1198.3391,0.001178
1200.2028,0.001135
1202.0665,0.001192
1203.9301,0.001197
1205.7938,0.001125
1207.6575,0.001092
1209.5211,0.001022
1211.3848,0.001016
1213.2485,0.001065
1215.1121,0.001003
1216.9758,0.000916
1218.8395,0.000892
1220.7031,0.000838
1222.5668,0.000797
1224.4305,0.000798
1226.2941,0.000776
1228.1578,0.000685
1230.0215,0.000639
1231.8852,0.000681
1233.7488,0.000716
1235.6125,0.000704
1237.4762,0.000603
1239.3398,0.000541
1241.2035,0.000515
1243.0672,0.000531
1244.9308,0.000521
1246.7945,0.000391
1248.6582,0.000334
1250.5218,0.000367
1252.3855,0.000279
1254.2492,0.000221
1256.1129,0.000281
1257.9765,0.000322
1259.8402,0.000311
1261.7039,0.000303
1263.5675,0.000270
1265.4312,0.000192
1267.2949,0.000192
1269.1585,0.000221
1271.0222,0.000206
1272.8859,0.000163
1274.7495,0.000102
1276.6132,0.000125
1278.4769,0.000185
1280.3405,0.000106
1282.2042,0.000048
1284.0679,0.000081
1285.9316,0.000074
1287.7952,0.000127
1289.6589,0.000189
1291.5226,0.000147
1293.3862,0.000083
1295.2499,0.000084
1297.1136,0.000057
1298.9772,0.000013
1300.8409,0.000061
1302.7046,0.000039
1304.5682,0.000006
1306.4319,-0.000019
1308.2956,-0.000034
1310.1592,0.000036
1312.0229,0.000183
1313.8866,0.000221
1315.7503,0.000155
1317.6139,0.000154
1319.4776,0.000125
1321.3413,0.000086
1323.2049,0.000067
1325.0686,0.000055
1326.9323,0.000118
1328.7959,0.000137
1330.6596,0.000083
1332.5233,0.000087
1334.3869,0.000080
1336.2506,0.000067
1338.1143,0.000197
1339.9780,0.000297
1341.8416,0.000081
1343.7053,0.000011
1345.5690,-0.000007
1347.4326,-0.000070
1349.2963,-0.000006
1351.1600,0.000088
1353.0236,0.000095
