Wavenumber,Intensity
600.1014,-0.000885
601.9651,0.011386
603.8287,0.011030
605.6924,0.005557
607.5561,0.000033
609.4197,0.001476
611.2834,0.005896
613.1471,0.002415
615.0107,0.000860
616.8744,0.000420
618.7381,-0.005388
620.6017,-0.002755
622.4654,-0.001364
624.3291,-0.000570
626.1928,0.001390
628.0564,0.003543
629.9201,0.001797
631.7838,0.000524
633.6474,0.000671
635.5111,0.000740
637.3748,0.001664
639.2384,0.002189
641.1021,0.001834
642.9658,0.000404
644.8294,0.001483
646.6931,0.003513
648.5568,0.004853
650.4205,0.003559
652.2841,0.002438
654.1478,0.002374
656.0115,0.001257
657.8751,0.000869
659.7388,0.001510
661.6025,0.001652
663.4661,0.001804
665.3298,0.002964
667.1935,0.005073
669.0571,0.005079
670.9208,0.003437
672.7845,0.002516
674.6481,0.001905
676.5118,0.001779
678.3755,0.001711
680.2392,0.002569
682.1028,0.003226
683.9665,0.003255
685.8302,0.003153
687.6938,0.003476
689.5575,0.003215
691.4212,0.002399
693.2848,0.003111
695.1485,0.003982
697.0122,0.002979
698.8758,0.002089
700.7395,0.002178
702.6032,0.002464
704.4669,0.002021
706.3305,0.001483
708.1942,0.002003
710.0579,0.001830
711.9215,0.001012
713.7852,0.001639
715.6489,0.002712
717.5125,0.002433
719.3762,0.001786
721.2399,0.002274
723.1035,0.002805
724.9672,0.002315
726.8309,0.001747
728.6945,0.001669
730.5582,0.001664
732.4219,0.001822
734.2856,0.001767
736.1492,0.001725
738.0129,0.002031
739.8766,0.002464
741.7402,0.002592
743.6039,0.002509
745.4676,0.002546
747.3312,0.002669
749.1949,0.002859
751.0586,0.002754
752.9222,0.002533
754.7859,0.002567
756.6496,0.002752
758.5132,0.002932
760.3769,0.002918
762.2406,0.003196
764.1043,0.003550
765.9679,0.003673
767.8316,0.003625
769.6953,0.003653
771.5589,0.003766
773.4226,0.003959
775.2863,0.004322
777.1499,0.004321
779.0136,0.004261
780.8773,0.004341
782.7409,0.004095
784.6046,0.003861
786.4683,0.003970
788.3320,0.004083
790.1956,0.004011
792.0593,0.003960
793.9230,0.004184
795.7866,0.004243
797.6503,0.004174
799.5140,0.004282
801.3776,0.004181
803.2413,0.003670
805.1050,0.003111
806.9686,0.002778
808.8323,0.002484
810.6960,0.001962
812.5596,0.001505
814.4233,0.001618
816.2870,0.001582
818.1507,0.001337
820.0143,0.001167
821.8780,0.001055
823.7417,0.001299
825.6053,0.001517
827.4690,0.001335
829.3327,0.001425
