Wavenumber,Intensity
650.4205,0.001871
652.2841,0.001423
654.1478,0.001292
656.0115,0.001050
657.8751,0.001006
659.7388,0.001056
661.6025,-0.000020
663.4661,0.000235
665.3298,0.001933
667.1935,0.002846
669.0571,0.001762
670.9208,0.000293
672.7845,-0.000123
674.6481,0.000709
676.5118,0.001144
678.3755,0.000779
680.2392,0.001129
682.1028,0.001816
683.9665,0.001801
685.8302,0.001949
687.6938,0.001768
689.5575,0.001616
691.4212,0.001687
693.2848,0.001901
695.1485,0.002366
697.0122,0.001724
698.8758,0.001183
700.7395,0.001029
702.6032,0.000423
704.4669,0.000446
706.3305,0.001055
708.1942,0.000876
710.0579,0.000499
711.9215,0.000639
713.7852,0.001007
715.6489,0.001381
717.5125,0.001283
719.3762,0.001435
721.2399,0.001463
723.1035,0.000936
724.9672,0.000612
726.8309,0.000975
728.6945,0.001441
730.5582,0.001300
732.4219,0.000848
734.2856,0.000649
736.1492,0.001147
738.0129,0.001578
739.8766,0.001309
741.7402,0.000950
743.6039,0.001048
745.4676,0.001469
747.3312,0.001530
749.1949,0.001342
751.0586,0.001587
752.9222,0.002036
754.7859,0.001839
756.6496,0.001575
758.5132,0.001826
760.3769,0.001840
762.2406,0.001674
764.1043,0.001942
765.9679,0.002342
767.8316,0.002385
769.6953,0.002299
771.5589,0.002747
773.4226,0.003320
775.2863,0.003849
777.1499,0.004248
779.0136,0.004336
780.8773,0.004038
782.7409,0.003496
784.6046,0.003327
786.4683,0.003234
788.3320,0.002956
790.1956,0.002861
792.0593,0.003226
793.9230,0.003872
795.7866,0.004119
797.6503,0.004198
799.5140,0.004102
801.3776,0.003544
803.2413,0.003045
805.1050,0.002495
806.9686,0.001807
808.8323,0.001409
810.6960,0.000959
812.5596,0.000723
814.4233,0.000776
816.2870,0.000638
818.1507,0.000520
820.0143,0.000580
821.8780,0.000364
823.7417,0.000349
825.6053,0.000694
827.4690,0.000683
829.3327,0.000555
831.1963,0.000572
833.0600,0.000348
834.9237,0.000280
836.7873,0.000484
838.6510,0.000485
840.5147,0.000517
842.3784,0.000707
844.2420,0.000629
846.1057,0.000527
847.9694,0.000693
849.8330,0.000773
851.6967,0.000838
853.5604,0.000783
855.4240,0.000591
857.2877,0.000642
859.1514,0.000718
861.0150,0.000616
862.8787,0.000645
864.7424,0.000797
866.6060,0.000790
868.4697,0.000739
870.3334,0.000736
872.1971,0.000735
874.0607,0.000915
875.9244,0.001155
877.7881,0.001093
879.6517,0.000927
881.5154,0.000853
883.3791,0.000863
885.2427,0.000881
887.1064,0.000772
888.9701,0.000867
890.8337,0.001152
892.6974,0.001239
894.5611,0.001270
896.4247,0.001339
898.2884,0.001245
900.1521,0.001147
902.0158,0.001159
903.8794,0.001252
905.7431,0.001333
907.6068,0.001311
909.4704,0.001296
911.3341,0.001264
913.1978,0.001211
915.0614,0.001308
916.9251,0.001377
918.7888,0.001342
920.6524,0.001402
922.5161,0.001519
924.3798,0.001558
926.2435,0.001555
928.1071,0.001577
929.9708,0.001603
931.8345,0.001607
933.6981,0.001630
935.5618,0.001598
