Wavenumber,Intensity
650.4205,0.002350
652.2841,0.001865
654.1478,0.001256
656.0115,0.000842
657.8751,0.001668
659.7388,0.001597
661.6025,0.000825
663.4661,0.002065
665.3298,0.003591
667.1935,0.004521
669.0571,0.004029
670.9208,0.002770
672.7845,0.002663
674.6481,0.003249
676.5118,0.003393
678.3755,0.002759
680.2392,0.002389
682.1028,0.002669
683.9665,0.003422
685.8302,0.004404
687.6938,0.004063
689.5575,0.003572
691.4212,0.004045
693.2848,0.004496
695.1485,0.004315
697.0122,0.003726
698.8758,0.002815
700.7395,0.002356
702.6032,0.002367
704.4669,0.002382
706.3305,0.002462
708.1942,0.002150
710.0579,0.001867
711.9215,0.002052
713.7852,0.002216
715.6489,0.002503
717.5125,0.002804
719.3762,0.003264
721.2399,0.003325
723.1035,0.002898
724.9672,0.002581
726.8309,0.002680
728.6945,0.002752
730.5582,0.002604
732.4219,0.002572
734.2856,0.002946
736.1492,0.003350
738.0129,0.003417
739.8766,0.003011
741.7402,0.002661
743.6039,0.002892
745.4676,0.003249
747.3312,0.003193
749.1949,0.003290
751.0586,0.003531
752.9222,0.003456
754.7859,0.003411
756.6496,0.003686
758.5132,0.003944
760.3769,0.004151
762.2406,0.004309
764.1043,0.004549
765.9679,0.004915
767.8316,0.004970
769.6953,0.005171
771.5589,0.005607
773.4226,0.006011
775.2863,0.006542
777.1499,0.007000
779.0136,0.006926
780.8773,0.006379
782.7409,0.005720
784.6046,0.005521
786.4683,0.005416
788.3320,0.005019
790.1956,0.004922
792.0593,0.005412
793.9230,0.005997
795.7866,0.006262
797.6503,0.006272
799.5140,0.005765
801.3776,0.004933
803.2413,0.004254
805.1050,0.003574
806.9686,0.002863
808.8323,0.002435
810.6960,0.001942
812.5596,0.001370
814.4233,0.001145
816.2870,0.001130
818.1507,0.001082
820.0143,0.000941
821.8780,0.000611
823.7417,0.000556
825.6053,0.000882
827.4690,0.001086
829.3327,0.001111
831.1963,0.001065
833.0600,0.000948
834.9237,0.000946
836.7873,0.001036
838.6510,0.001141
840.5147,0.001337
842.3784,0.001497
844.2420,0.001515
846.1057,0.001546
847.9694,0.001591
849.8330,0.001681
851.6967,0.001743
853.5604,0.001671
855.4240,0.001748
857.2877,0.001898
859.1514,0.001833
861.0150,0.001740
862.8787,0.001885
864.7424,0.002034
866.6060,0.002083
868.4697,0.002116
870.3334,0.002075
872.1971,0.002125
874.0607,0.002303
875.9244,0.002526
877.7881,0.002560
879.6517,0.002453
881.5154,0.002445
883.3791,0.002548
885.2427,0.002600
887.1064,0.002453
888.9701,0.002491
890.8337,0.002725
892.6974,0.002823
894.5611,0.002870
896.4247,0.002933
898.2884,0.002786
900.1521,0.002597
902.0158,0.002756
903.8794,0.002987
905.7431,0.002948
907.6068,0.002922
909.4704,0.003000
