Wavenumber,Intensity
600.1014,0.262938
601.9651,0.279331
603.8287,0.278492
605.6924,0.277038
607.5561,0.281735
609.4197,0.279155
611.2834,0.278408
613.1471,0.282612
615.0107,0.280044
616.8744,0.278079
618.7381,0.282793
620.6017,0.285945
622.4654,0.279585
624.3291,0.275767
626.1928,0.280135
628.0564,0.286874
629.9201,0.285725
631.7838,0.285635
633.6474,0.290535
635.5111,0.292529
637.3748,0.290433
639.2384,0.290785
641.1021,0.293723
642.9658,0.295402
644.8294,0.294587
646.6931,0.295168
648.5568,0.295367
650.4205,0.294813
652.2841,0.292756
654.1478,0.291672
656.0115,0.288538
657.8751,0.286479
659.7388,0.288123
661.6025,0.292174
663.4661,0.292647
665.3298,0.292321
667.1935,0.289866
669.0571,0.286374
670.9208,0.288427
672.7845,0.287057
674.6481,0.284520
676.5118,0.281579
678.3755,0.278294
680.2392,0.274439
682.1028,0.270519
683.9665,0.267278
685.8302,0.262353
687.6938,0.257285
689.5575,0.252535
691.4212,0.248644
693.2848,0.245866
695.1485,0.242893
697.0122,0.239629
698.8758,0.236721
700.7395,0.235366
702.6032,0.234884
704.4669,0.235368
706.3305,0.236933
708.1942,0.238822
710.0579,0.241559
711.9215,0.244383
713.7852,0.246543
715.6489,0.247395
717.5125,0.249467
719.3762,0.252531
721.2399,0.254575
723.1035,0.255632
724.9672,0.255660
726.8309,0.255260
728.6945,0.254445
730.5582,0.252805
732.4219,0.252028
734.2856,0.251596
736.1492,0.250883
738.0129,0.250137
739.8766,0.249428
741.7402,0.248706
743.6039,0.247980
745.4676,0.247367
747.3312,0.246948
749.1949,0.246096
751.0586,0.245772
752.9222,0.245518
754.7859,0.245597
756.6496,0.245444
758.5132,0.245605
760.3769,0.245554
762.2406,0.244141
764.1043,0.241980
765.9679,0.240245
767.8316,0.238180
769.6953,0.236260
771.5589,0.235019
773.4226,0.234218
775.2863,0.232950
777.1499,0.231986
779.0136,0.230917
780.8773,0.229272
782.7409,0.228558
784.6046,0.228408
786.4683,0.228476
788.3320,0.228849
790.1956,0.228933
792.0593,0.228627
793.9230,0.228772
795.7866,0.228939
797.6503,0.229237
799.5140,0.229966
801.3776,0.230458
803.2413,0.231123
805.1050,0.232021
806.9686,0.233026
808.8323,0.234156
810.6960,0.235618
812.5596,0.236950
814.4233,0.238104
816.2870,0.239494
818.1507,0.240522
820.0143,0.240125
821.8780,0.239438
823.7417,0.238948
825.6053,0.238802
827.4690,0.239113
829.3327,0.240376
831.1963,0.242294
833.0600,0.245290
834.9237,0.249331
836.7873,0.253909
838.6510,0.259071
840.5147,0.264848
842.3784,0.270397
844.2420,0.276693
846.1057,0.284098
847.9694,0.291471
849.8330,0.298346
851.6967,0.305713
853.5604,0.313180
855.4240,0.320972
857.2877,0.328981
859.1514,0.336702
861.0150,0.344046
862.8787,0.351246
864.7424,0.358360
866.6060,0.365505
868.4697,0.372205
870.3334,0.378649
872.1971,0.383861
874.0607,0.388085
875.9244,0.392225
877.7881,0.396441
879.6517,0.401158
881.5154,0.406754
883.3791,0.412770
885.2427,0.419700
887.1064,0.427360
888.9701,0.436156
890.8337,0.445892
892.6974,0.456168
894.5611,0.466484
896.4247,0.477260
898.2884,0.487970
900.1521,0.498979
902.0158,0.509836
