Wavenumber,Intensity
600.1014,0.203033
601.9651,0.192837
603.8287,0.198516
605.6924,0.206371
607.5561,0.206510
609.4197,0.203237
611.2834,0.204978
613.1471,0.207479
615.0107,0.209067
616.8744,0.204769
618.7381,0.197806
620.6017,0.196596
622.4654,0.192465
624.3291,0.193693
626.1928,0.193235
628.0564,0.189557
629.9201,0.193772
631.7838,0.195129
633.6474,0.194273
635.5111,0.196622
637.3748,0.194828
639.2384,0.192861
641.1021,0.192987
642.9658,0.193326
644.8294,0.191597
646.6931,0.189661
648.5568,0.190815
650.4205,0.192240
652.2841,0.190922
654.1478,0.186431
656.0115,0.184157
657.8751,0.184363
659.7388,0.184054
661.6025,0.183310
663.4661,0.182803
665.3298,0.183528
667.1935,0.184493
669.0571,0.183588
670.9208,0.182726
672.7845,0.180862
674.6481,0.179129
676.5118,0.179007
678.3755,0.176301
680.2392,0.173692
682.1028,0.172040
683.9665,0.169419
685.8302,0.166145
687.6938,0.163810
689.5575,0.161519
691.4212,0.159677
693.2848,0.158421
695.1485,0.156027
697.0122,0.153130
698.8758,0.151591
700.7395,0.150955
702.6032,0.151138
704.4669,0.151340
706.3305,0.152228
708.1942,0.152741
710.0579,0.152699
711.9215,0.153566
713.7852,0.155494
715.6489,0.156609
717.5125,0.158069
719.3762,0.159366
721.2399,0.159845
723.1035,0.159935
724.9672,0.159667
726.8309,0.159175
728.6945,0.158211
730.5582,0.157101
732.4219,0.156420
734.2856,0.155557
736.1492,0.154714
738.0129,0.154519
739.8766,0.154892
741.7402,0.154985
743.6039,0.154401
745.4676,0.153228
747.3312,0.152093
749.1949,0.151437
751.0586,0.151288
752.9222,0.151407
754.7859,0.151374
756.6496,0.151501
758.5132,0.151405
760.3769,0.150647
762.2406,0.149389
764.1043,0.147913
765.9679,0.146515
767.8316,0.144581
769.6953,0.143065
771.5589,0.141755
773.4226,0.140273
775.2863,0.139558
777.1499,0.139153
779.0136,0.138553
780.8773,0.138072
782.7409,0.137844
784.6046,0.137931
786.4683,0.138244
788.3320,0.138642
790.1956,0.138275
792.0593,0.137675
793.9230,0.136996
795.7866,0.136893
797.6503,0.137178
799.5140,0.137441
801.3776,0.137734
803.2413,0.138023
805.1050,0.138563
806.9686,0.139170
808.8323,0.139711
810.6960,0.140645
812.5596,0.141549
814.4233,0.142517
816.2870,0.143283
818.1507,0.143661
820.0143,0.143777
821.8780,0.143579
823.7417,0.143571
825.6053,0.143755
827.4690,0.143908
829.3327,0.144446
831.1963,0.145590
833.0600,0.147044
834.9237,0.148818
836.7873,0.151027
838.6510,0.153223
840.5147,0.155773
842.3784,0.158478
844.2420,0.161365
846.1057,0.164732
847.9694,0.168443
849.8330,0.172208
851.6967,0.176248
853.5604,0.180060
855.4240,0.184059
857.2877,0.188107
859.1514,0.191951
861.0150,0.195727
862.8787,0.199878
864.7424,0.203851
866.6060,0.207608
868.4697,0.211208
870.3334,0.214813
872.1971,0.218412
874.0607,0.221735
875.9244,0.224398
877.7881,0.226665
879.6517,0.229311
881.5154,0.232456
883.3791,0.235613
885.2427,0.238833
887.1064,0.242602
888.9701,0.247010
890.8337,0.251598
892.6974,0.256237
894.5611,0.261000
896.4247,0.266112
898.2884,0.271294
900.1521,0.276384
902.0158,0.281198
903.8794,0.286006
905.7431,0.290651
907.6068,0.295037
909.4704,0.299046
911.3341,0.303223
913.1978,0.306933
915.0614,0.310381
916.9251,0.313533
918.7888,0.316670
920.6524,0.319826
922.5161,0.322903
924.3798,0.325641
926.2435,0.328412
928.1071,0.331364
929.9708,0.334661
931.8345,0.337979
933.6981,0.341336
935.5618,0.344731
937.4255,0.348553
939.2891,0.352307
941.1528,0.355872
943.0165,0.359193
944.8801,0.361977
946.7438,0.364238
948.6075,0.366026
950.4711,0.366870
952.3348,0.367169
954.1985,0.366857
956.0622,0.365979
957.9258,0.364530
959.7895,0.362651
961.6532,0.360594
963.5168,0.358751
965.3805,0.356883
967.2442,0.355165
969.1078,0.353569
970.9715,0.352361
972.8352,0.351436
974.6988,0.350706
976.5625,0.350008
978.4262,0.349410
980.2899,0.348721
982.1535,0.347797
984.0172,0.346077
985.8809,0.344042
987.7445,0.341550
989.6082,0.338499
991.4719,0.334907
993.3355,0.330625
995.1992,0.325878
997.0629,0.320901
998.9265,0.315650
1000.7902,0.310077
1002.6539,0.304109
1004.5175,0.298101
1006.3812,0.292022
1008.2449,0.285937
1010.1086,0.279751
1011.9722,0.273478
1013.8359,0.267131
1015.6996,0.260684
1017.5632,0.254235
1019.4269,0.247978
1021.2906,0.241878
1023.1542,0.236095
1025.0179,0.230365
1026.8816,0.224875
1028.7452,0.219482
1030.6089,0.214240
1032.4726,0.209158
1034.3362,0.204160
1036.1999,0.199259
1038.0636,0.194517
1039.9273,0.189884
1041.7909,0.185411
1043.6546,0.181145
1045.5183,0.177111
1047.3819,0.173380
1049.2456,0.169939
1051.1093,0.166668
1052.9729,0.163607
1054.8366,0.160684
1056.7003,0.157955
1058.5639,0.155268
1060.4276,0.152693
1062.2913,0.150249
1064.1550,0.147869
1066.0186,0.145534
1067.8823,0.143136
1069.7460,0.140813
1071.6096,0.138530
1073.4733,0.136126
1075.3370,0.133743
1077.2006,0.131259
1079.0643,0.128712
1080.9280,0.126186
1082.7916,0.123711
1084.6553,0.121157
1086.5190,0.118508
1088.3826,0.115850
1090.2463,0.113311
1092.1100,0.110807
1093.9737,0.108276
1095.8373,0.105746
1097.7010,0.103204
1099.5647,0.100708
1101.4283,0.098275
1103.2920,0.095902
1105.1557,0.093620
1107.0193,0.091253
1108.8830,0.088954
1110.7467,0.086733
1112.6103,0.084501
1114.4740,0.082393
1116.3377,0.080394
1118.2014,0.078281
1120.0650,0.076340
1121.9287,0.074640
1123.7924,0.072895
1125.6560,0.071164
1127.5197,0.069580
1129.3834,0.068151
1131.2470,0.066878
1133.1107,0.065603
1134.9744,0.064478
1136.8380,0.063476
1138.7017,0.062446
1140.5654,0.061508
1142.4290,0.060712
1144.2927,0.059935
1146.1564,0.059106
1148.0201,0.058268
1149.8837,0.057412
1151.7474,0.056550
1153.6111,0.055642
1155.4747,0.054674
1157.3384,0.053648
1159.2021,0.052607
1161.0657,0.051657
1162.9294,0.050517
1164.7931,0.049208
1166.6567,0.047897
1168.5204,0.046577
1170.3841,0.045244
1172.2477,0.043897
1174.1114,0.042551
1175.9751,0.041240
1177.8388,0.039952
1179.7024,0.038647
1181.5661,0.037375
1183.4298,0.036190
1185.2934,0.035118
1187.1571,0.034115
1189.0208,0.033180
1190.8844,0.032279
1192.7481,0.031356
1194.6118,0.030414
1196.4754,0.029520
1198.3391,0.028881
1200.2028,0.028232
1202.0665,0.027538
1203.9301,0.026891
1205.7938,0.026282
1207.6575,0.025651
1209.5211,0.025060
1211.3848,0.024623
1213.2485,0.024196
1215.1121,0.023805
1216.9758,0.023559
1218.8395,0.023355
1220.7031,0.023162
1222.5668,0.022885
1224.4305,0.022621
1226.2941,0.022401
1228.1578,0.022195
1230.0215,0.022016
1231.8852,0.021830
1233.7488,0.021656
1235.6125,0.021517
1237.4762,0.021308
1239.3398,0.021096
1241.2035,0.020927
1243.0672,0.020706
1244.9308,0.020477
1246.7945,0.020341
1248.6582,0.020181
1250.5218,0.019949
1252.3855,0.019702
1254.2492,0.019495
1256.1129,0.019346
1257.9765,0.019193
1259.8402,0.019122
1261.7039,0.018942
1263.5675,0.018738
1265.4312,0.018600
1267.2949,0.018479
1269.1585,0.018458
1271.0222,0.018509
1272.8859,0.018337
1274.7495,0.018053
1276.6132,0.017976
1278.4769,0.018057
1280.3405,0.018154
1282.2042,0.018103
1284.0679,0.018007
1285.9316,0.017986
1287.7952,0.018109
1289.6589,0.018177
1291.5226,0.018163
1293.3862,0.018122
1295.2499,0.018114
1297.1136,0.018133
1298.9772,0.018134
1300.8409,0.018163
1302.7046,0.018250
1304.5682,0.018311
1306.4319,0.018298
1308.2956,0.018409
1310.1592,0.018453
1312.0229,0.018688
1313.8866,0.019007
1315.7503,0.019076
1317.6139,0.019132
1319.4776,0.019222
1321.3413,0.018978
1323.2049,0.018630
