Wavenumber,Intensity
650.4205,0.009250
652.2841,0.008328
654.1478,0.009295
656.0115,0.009054
657.8751,0.008712
659.7388,0.009431
661.6025,0.010165
663.4661,0.010875
665.3298,0.010282
667.1935,0.009620
669.0571,0.009800
670.9208,0.009550
672.7845,0.009216
674.6481,0.009860
676.5118,0.011222
678.3755,0.010573
680.2392,0.008446
682.1028,0.007791
683.9665,0.008958
685.8302,0.009274
687.6938,0.008797
689.5575,0.009109
691.4212,0.009975
693.2848,0.009843
695.1485,0.009155
697.0122,0.008561
698.8758,0.008197
700.7395,0.008344
702.6032,0.008825
704.4669,0.009042
706.3305,0.008514
708.1942,0.007941
710.0579,0.008193
711.9215,0.008513
713.7852,0.008577
715.6489,0.008363
717.5125,0.008009
719.3762,0.007743
721.2399,0.007840
723.1035,0.008345
724.9672,0.008292
726.8309,0.008053
728.6945,0.008042
730.5582,0.007847
732.4219,0.007694
734.2856,0.008004
736.1492,0.008046
738.0129,0.007721
739.8766,0.007759
741.7402,0.007523
743.6039,0.007322
745.4676,0.007500
747.3312,0.007582
749.1949,0.007649
751.0586,0.007619
752.9222,0.007777
754.7859,0.007909
756.6496,0.007483
758.5132,0.007313
760.3769,0.007191
762.2406,0.006910
764.1043,0.007311
765.9679,0.007829
767.8316,0.007533
769.6953,0.007121
771.5589,0.007183
773.4226,0.007130
775.2863,0.007053
777.1499,0.007169
779.0136,0.007030
780.8773,0.006733
782.7409,0.006799
784.6046,0.006947
786.4683,0.006767
788.3320,0.006686
790.1956,0.006825
792.0593,0.006863
793.9230,0.006659
795.7866,0.006550
797.6503,0.006610
799.5140,0.006477
801.3776,0.006246
803.2413,0.006170
805.1050,0.006238
806.9686,0.006399
808.8323,0.006161
810.6960,0.005729
812.5596,0.005834
814.4233,0.006105
816.2870,0.006067
818.1507,0.005935
820.0143,0.006098
821.8780,0.006285
823.7417,0.006242
825.6053,0.006146
827.4690,0.006017
829.3327,0.005989
831.1963,0.006119
833.0600,0.006204
834.9237,0.006133
836.7873,0.006235
838.6510,0.006438
840.5147,0.006416
842.3784,0.006537
844.2420,0.006642
846.1057,0.006528
847.9694,0.006526
849.8330,0.006677
851.6967,0.006896
853.5604,0.007135
855.4240,0.007366
857.2877,0.007430
859.1514,0.007509
861.0150,0.007813
862.8787,0.008069
864.7424,0.008259
866.6060,0.008553
868.4697,0.008889
870.3334,0.009304
872.1971,0.009760
874.0607,0.010145
875.9244,0.010417
877.7881,0.010374
879.6517,0.010028
881.5154,0.009621
883.3791,0.009188
885.2427,0.008858
887.1064,0.008777
888.9701,0.008746
890.8337,0.008729
892.6974,0.008833
894.5611,0.008912
896.4247,0.009053
898.2884,0.009270
900.1521,0.009375
902.0158,0.009441
903.8794,0.009538
905.7431,0.009817
907.6068,0.010083
909.4704,0.009972
911.3341,0.009916
913.1978,0.010073
915.0614,0.010275
916.9251,0.010416
918.7888,0.010495
920.6524,0.010682
922.5161,0.010866
924.3798,0.010986
926.2435,0.011091
928.1071,0.011203
929.9708,0.011324
931.8345,0.011468
933.6981,0.011722
935.5618,0.011995
937.4255,0.012138
939.2891,0.012313
941.1528,0.012554
943.0165,0.012744
944.8801,0.012930
946.7438,0.013198
948.6075,0.013478
950.4711,0.013704
952.3348,0.013913
954.1985,0.014151
956.0622,0.014516
957.9258,0.014945
959.7895,0.015347
961.6532,0.015636
963.5168,0.015854
965.3805,0.016128
967.2442,0.016349
969.1078,0.016540
970.9715,0.016793
972.8352,0.017100
974.6988,0.017498
976.5625,0.017924
978.4262,0.018367
980.2899,0.018765
982.1535,0.019102
984.0172,0.019510
985.8809,0.019869
987.7445,0.020146
989.6082,0.020533
991.4719,0.020940
993.3355,0.021253
995.1992,0.021484
997.0629,0.021705
998.9265,0.022022
1000.7902,0.022283
1002.6539,0.022502
1004.5175,0.022732
1006.3812,0.022904
1008.2449,0.023077
1010.1086,0.023185
1011.9722,0.023297
1013.8359,0.023443
1015.6996,0.023497
1017.5632,0.023535
1019.4269,0.023615
1021.2906,0.023602
1023.1542,0.023466
1025.0179,0.023369
1026.8816,0.023336
1028.7452,0.023296
1030.6089,0.023267
1032.4726,0.023116
1034.3362,0.022844
1036.1999,0.022639
1038.0636,0.022387
1039.9273,0.022025
1041.7909,0.021615
1043.6546,0.021184
1045.5183,0.020793
1047.3819,0.020381
1049.2456,0.019845
1051.1093,0.019341
1052.9729,0.018980
1054.8366,0.018577
1056.7003,0.018026
1058.5639,0.017526
1060.4276,0.017058
1062.2913,0.016551
1064.1550,0.016121
1066.0186,0.015644
1067.8823,0.015209
1069.7460,0.014857
1071.6096,0.014520
1073.4733,0.014239
1075.3370,0.013933
1077.2006,0.013582
1079.0643,0.013225
1080.9280,0.012791
1082.7916,0.012453
1084.6553,0.012402
1086.5190,0.012339
1088.3826,0.012291
1090.2463,0.012438
1092.1100,0.012446
1093.9737,0.012285
1095.8373,0.012088
1097.7010,0.011851
1099.5647,0.011519
1101.4283,0.011163
1103.2920,0.010942
1105.1557,0.010747
1107.0193,0.010546
1108.8830,0.010337
1110.7467,0.010082
1112.6103,0.009856
1114.4740,0.009637
1116.3377,0.009391
1118.2014,0.009138
1120.0650,0.008900
1121.9287,0.008644
1123.7924,0.008396
1125.6560,0.008142
1127.5197,0.007950
1129.3834,0.007858
1131.2470,0.007684
1133.1107,0.007497
1134.9744,0.007372
1136.8380,0.007230
1138.7017,0.007099
1140.5654,0.007005
1142.4290,0.006901
1144.2927,0.006775
1146.1564,0.006611
1148.0201,0.006431
1149.8837,0.006333
1151.7474,0.006283
1153.6111,0.006094
1155.4747,0.005916
1157.3384,0.005806
1159.2021,0.005716
1161.0657,0.005579
1162.9294,0.005419
1164.7931,0.005307
1166.6567,0.005160
1168.5204,0.004981
1170.3841,0.004784
1172.2477,0.004644
1174.1114,0.004489
1175.9751,0.004240
1177.8388,0.004049
1179.7024,0.003925
1181.5661,0.003817
1183.4298,0.003657
1185.2934,0.003460
1187.1571,0.003356
1189.0208,0.003344
1190.8844,0.003305
1192.7481,0.003166
1194.6118,0.003016
1196.4754,0.002908
1198.3391,0.002838
1200.2028,0.002796
1202.0665,0.002729
1203.9301,0.002650
1205.7938,0.002597
1207.6575,0.002519
1209.5211,0.002394
1211.3848,0.002334
1213.2485,0.002376
1215.1121,0.002405
1216.9758,0.002375
1218.8395,0.002343
1220.7031,0.002260
1222.5668,0.002206
1224.4305,0.002201
1226.2941,0.002190
1228.1578,0.002170
1230.0215,0.002128
1231.8852,0.002092
1233.7488,0.002147
1235.6125,0.002189
1237.4762,0.002158
1239.3398,0.002071
1241.2035,0.002070
1243.0672,0.002085
1244.9308,0.002003
1246.7945,0.002014
1248.6582,0.002026
1250.5218,0.002006
1252.3855,0.002044
1254.2492,0.002045
1256.1129,0.002006
1257.9765,0.001986
1259.8402,0.001999
1261.7039,0.001929
1263.5675,0.001852
1265.4312,0.001926
1267.2949,0.002012
1269.1585,0.001997
1271.0222,0.001966
1272.8859,0.001984
1274.7495,0.002007
1276.6132,0.001975
1278.4769,0.001952
1280.3405,0.001987
1282.2042,0.002075
1284.0679,0.002031
1285.9316,0.001989
1287.7952,0.002057
1289.6589,0.002116
1291.5226,0.002119
1293.3862,0.002120
1295.2499,0.002137
1297.1136,0.002115
1298.9772,0.002157
1300.8409,0.002198
1302.7046,0.002203
1304.5682,0.002176
1306.4319,0.002143
1308.2956,0.002157
1310.1592,0.002240
1312.0229,0.002375
1313.8866,0.002413
1315.7503,0.002445
1317.6139,0.002496
1319.4776,0.002456
1321.3413,0.002353
1323.2049,0.002386
1325.0686,0.002379
1326.9323,0.002312
1328.7959,0.002392
1330.6596,0.002502
1332.5233,0.002484
1334.3869,0.002434
1336.2506,0.002567
1338.1143,0.002868
1339.9780,0.002978
1341.8416,0.002808
1343.7053,0.002663
1345.5690,0.002728
1347.4326,0.002795
1349.2963,0.002776
1351.1600,0.002661
1353.0236,0.002666
1354.8873,0.002878
1356.7510,0.002994
1358.6146,0.002929
1360.4783,0.003138
1362.3420,0.003474
1364.2056,0.003502
1366.0693,0.003235
1367.9330,0.003151
1369.7967,0.003287
1371.6603,0.003408
1373.5240,0.003657
1375.3877,0.003845
1377.2513,0.003675
1379.1150,0.003582
1380.9787,0.003721
1382.8423,0.003633
1384.7060,0.003796
1386.5697,0.004173
1388.4333,0.004439
1390.2970,0.004236
1392.1607,0.004131
1394.0244,0.004439
1395.8880,0.004929
1397.7517,0.005009
1399.6154,0.004955
1401.4790,0.005051
1403.3427,0.004862
1405.2064,0.005155
1407.0700,0.005251
1408.9337,0.005233
1410.7974,0.005396
1412.6610,0.005619
1414.5247,0.005546
1416.3884,0.005729
1418.2520,0.006206
1420.1157,0.006839
1421.9794,0.006629
1423.8431,0.006133
1425.7067,0.006272
1427.5704,0.006183
1429.4341,0.006337
1431.2977,0.006452
1433.1614,0.006152
1435.0251,0.006007
1436.8887,0.006525
1438.7524,0.006812
1440.6161,0.006075
1442.4797,0.005923
1444.3434,0.005884
1446.2071,0.005888
1448.0707,0.006114
1449.9344,0.006169
1451.7981,0.005851
1453.6618,0.005842
1455.5254,0.005969
1457.3891,0.006986
1459.2528,0.006917
1461.1164,0.005764
1462.9801,0.005410
1464.8438,0.005725
1466.7074,0.005882
1468.5711,0.005241
1470.4348,0.005081
1472.2984,0.005381
1474.1621,0.006105
