Wavenumber,Intensity
650.4205,0.044975
652.2841,0.044480
654.1478,0.044535
656.0115,0.043091
657.8751,0.042034
659.7388,0.042561
661.6025,0.042565
663.4661,0.042429
665.3298,0.042324
667.1935,0.041906
669.0571,0.041234
670.9208,0.040607
672.7845,0.039805
674.6481,0.039308
676.5118,0.039796
678.3755,0.039905
680.2392,0.039273
682.1028,0.038354
683.9665,0.038279
685.8302,0.038582
687.6938,0.038062
689.5575,0.037849
691.4212,0.038206
693.2848,0.038486
695.1485,0.038081
697.0122,0.037094
698.8758,0.036556
700.7395,0.036752
702.6032,0.037233
704.4669,0.037409
706.3305,0.036302
708.1942,0.035644
710.0579,0.036183
711.9215,0.036036
713.7852,0.035874
715.6489,0.035596
717.5125,0.034761
719.3762,0.033812
721.2399,0.033236
723.1035,0.033563
724.9672,0.033571
726.8309,0.033200
728.6945,0.033117
730.5582,0.032830
732.4219,0.032429
734.2856,0.032591
736.1492,0.032414
738.0129,0.032032
739.8766,0.032319
741.7402,0.032177
743.6039,0.031697
745.4676,0.031437
747.3312,0.031221
749.1949,0.031097
751.0586,0.031054
752.9222,0.031250
754.7859,0.031240
756.6496,0.030467
758.5132,0.030058
760.3769,0.030084
762.2406,0.029890
764.1043,0.030219
765.9679,0.030626
767.8316,0.030259
769.6953,0.029964
771.5589,0.029974
773.4226,0.029602
775.2863,0.029209
777.1499,0.029473
779.0136,0.029604
780.8773,0.029151
782.7409,0.029028
784.6046,0.029177
786.4683,0.028799
788.3320,0.028482
790.1956,0.028561
792.0593,0.028484
793.9230,0.028192
795.7866,0.027870
797.6503,0.027643
799.5140,0.027690
801.3776,0.027643
803.2413,0.027347
805.1050,0.027313
806.9686,0.027538
808.8323,0.027419
810.6960,0.026992
812.5596,0.026930
814.4233,0.026882
816.2870,0.026664
818.1507,0.026550
820.0143,0.026598
821.8780,0.026607
823.7417,0.026557
825.6053,0.026369
827.4690,0.025919
829.3327,0.025771
831.1963,0.025888
833.0600,0.025857
834.9237,0.025739
836.7873,0.025744
838.6510,0.025803
840.5147,0.025731
842.3784,0.025868
844.2420,0.026082
846.1057,0.026037
847.9694,0.026075
849.8330,0.026406
851.6967,0.026482
853.5604,0.026398
855.4240,0.026664
857.2877,0.026928
859.1514,0.027094
861.0150,0.027395
862.8787,0.027882
864.7424,0.028360
866.6060,0.028606
868.4697,0.028873
870.3334,0.029360
872.1971,0.029888
874.0607,0.030103
875.9244,0.029928
877.7881,0.029593
879.6517,0.029357
881.5154,0.029271
883.3791,0.029155
885.2427,0.029150
887.1064,0.029230
888.9701,0.029278
890.8337,0.029353
892.6974,0.029506
894.5611,0.029657
896.4247,0.029846
898.2884,0.030025
900.1521,0.030098
902.0158,0.030247
903.8794,0.030389
905.7431,0.030526
907.6068,0.030699
909.4704,0.030875
911.3341,0.031120
913.1978,0.031363
915.0614,0.031533
916.9251,0.031595
918.7888,0.031629
920.6524,0.031832
922.5161,0.032117
