Wavenumber,Intensity
600.1014,0.036213
601.9651,0.032621
603.8287,0.029581
605.6924,0.030216
607.5561,0.029978
609.4197,0.028695
611.2834,0.034053
613.1471,0.035762
615.0107,0.035833
616.8744,0.031560
618.7381,0.025458
620.6017,0.026589
622.4654,0.030887
624.3291,0.032204
626.1928,0.031274
628.0564,0.029822
629.9201,0.028878
631.7838,0.027499
633.6474,0.024792
635.5111,0.023432
637.3748,0.024553
639.2384,0.025861
641.1021,0.026349
642.9658,0.025880
644.8294,0.027335
646.6931,0.028929
648.5568,0.027720
650.4205,0.024476
652.2841,0.023542
654.1478,0.023656
656.0115,0.023823
657.8751,0.024924
659.7388,0.024374
661.6025,0.023704
663.4661,0.023709
665.3298,0.024732
667.1935,0.027537
669.0571,0.027567
670.9208,0.024651
672.7845,0.024652
674.6481,0.023283
676.5118,0.023732
678.3755,0.025459
680.2392,0.025349
682.1028,0.024751
683.9665,0.024970
685.8302,0.025191
687.6938,0.025608
689.5575,0.026401
691.4212,0.027842
693.2848,0.029394
695.1485,0.030478
697.0122,0.029182
698.8758,0.026608
700.7395,0.025142
702.6032,0.024367
704.4669,0.024063
706.3305,0.024063
708.1942,0.023740
710.0579,0.023252
711.9215,0.022631
713.7852,0.022355
715.6489,0.022303
717.5125,0.021882
719.3762,0.022300
721.2399,0.022628
723.1035,0.022083
724.9672,0.022053
726.8309,0.022133
728.6945,0.021937
730.5582,0.021844
732.4219,0.022155
734.2856,0.022217
736.1492,0.022195
738.0129,0.022113
739.8766,0.022229
741.7402,0.022048
743.6039,0.022068
745.4676,0.022226
747.3312,0.022217
749.1949,0.022526
751.0586,0.023038
752.9222,0.023258
754.7859,0.023752
756.6496,0.024582
758.5132,0.024733
760.3769,0.024903
762.2406,0.025353
764.1043,0.025859
765.9679,0.027001
767.8316,0.028552
769.6953,0.030182
771.5589,0.032430
773.4226,0.034858
775.2863,0.036939
777.1499,0.038796
779.0136,0.039986
780.8773,0.039617
782.7409,0.037945
784.6046,0.036114
786.4683,0.034786
788.3320,0.034159
790.1956,0.034589
792.0593,0.036015
793.9230,0.037879
795.7866,0.039366
797.6503,0.039590
799.5140,0.038351
801.3776,0.036275
803.2413,0.033379
805.1050,0.030065
806.9686,0.026525
808.8323,0.023592
810.6960,0.021493
812.5596,0.020139
814.4233,0.019290
816.2870,0.018298
818.1507,0.017314
820.0143,0.016898
821.8780,0.016709
823.7417,0.016456
825.6053,0.016294
827.4690,0.016111
829.3327,0.016192
831.1963,0.016242
833.0600,0.016026
834.9237,0.016064
836.7873,0.016093
838.6510,0.015952
840.5147,0.015936
842.3784,0.015950
844.2420,0.015972
846.1057,0.015967
847.9694,0.016049
849.8330,0.016163
851.6967,0.016187
853.5604,0.016260
855.4240,0.016217
857.2877,0.016244
859.1514,0.016353
861.0150,0.016544
862.8787,0.016688
864.7424,0.016782
866.6060,0.016890
868.4697,0.016984
870.3334,0.017257
872.1971,0.017418
874.0607,0.017465
875.9244,0.017649
877.7881,0.017836
879.6517,0.017841
881.5154,0.017578
883.3791,0.017429
885.2427,0.017437
887.1064,0.017400
888.9701,0.017442
890.8337,0.017509
892.6974,0.017545
894.5611,0.017692
896.4247,0.017915
898.2884,0.018087
900.1521,0.018301
902.0158,0.018462
903.8794,0.018546
905.7431,0.018626
907.6068,0.018778
909.4704,0.018938
911.3341,0.019155
913.1978,0.019360
915.0614,0.019538
916.9251,0.019772
918.7888,0.019979
920.6524,0.020179
922.5161,0.020357
924.3798,0.020499
926.2435,0.020620
