Wavenumber,Intensity
600.1014,0.008421
601.9651,0.005252
603.8287,0.000035
605.6924,0.001211
607.5561,0.012106
609.4197,0.012012
611.2834,0.007351
613.1471,0.008460
615.0107,0.006066
616.8744,0.004762
618.7381,0.001300
620.6017,0.003604
622.4654,0.006725
624.3291,0.004459
626.1928,0.002618
628.0564,0.004391
629.9201,0.004874
631.7838,0.004025
633.6474,0.003115
635.5111,0.002288
637.3748,0.003386
639.2384,0.004418
641.1021,0.002809
642.9658,0.001615
644.8294,0.004564
646.6931,0.005377
648.5568,0.002117
650.4205,0.000026
652.2841,0.000973
654.1478,0.003705
656.0115,0.004080
657.8751,0.003958
659.7388,0.003282
661.6025,0.003109
663.4661,0.002671
665.3298,0.002776
667.1935,0.004381
669.0571,0.002753
670.9208,0.002268
672.7845,0.002796
674.6481,0.002534
676.5118,0.002478
678.3755,0.002901
680.2392,0.003116
682.1028,0.002734
683.9665,0.002491
685.8302,0.002928
687.6938,0.003482
689.5575,0.003261
691.4212,0.003242
693.2848,0.002492
695.1485,0.002349
697.0122,0.002860
698.8758,0.002101
700.7395,0.001680
702.6032,0.002398
704.4669,0.002371
706.3305,0.001397
708.1942,0.001524
710.0579,0.002021
711.9215,0.002186
713.7852,0.002328
715.6489,0.002433
717.5125,0.002245
719.3762,0.002232
721.2399,0.002601
723.1035,0.002601
724.9672,0.002174
726.8309,0.001923
728.6945,0.001774
730.5582,0.001689
732.4219,0.001787
734.2856,0.002350
736.1492,0.002405
738.0129,0.002227
739.8766,0.002299
741.7402,0.002216
743.6039,0.002342
745.4676,0.002596
747.3312,0.002434
749.1949,0.002163
751.0586,0.002196
752.9222,0.002122
754.7859,0.002064
756.6496,0.002278
758.5132,0.002632
760.3769,0.002802
762.2406,0.002718
764.1043,0.002954
765.9679,0.003202
767.8316,0.003199
769.6953,0.003212
771.5589,0.003396
773.4226,0.003740
775.2863,0.004143
777.1499,0.004406
779.0136,0.004380
780.8773,0.004138
782.7409,0.004044
784.6046,0.003755
786.4683,0.003332
788.3320,0.003166
790.1956,0.003688
792.0593,0.004181
793.9230,0.004252
795.7866,0.004207
797.6503,0.004522
799.5140,0.004546
801.3776,0.004030
803.2413,0.003359
805.1050,0.002892
806.9686,0.002830
